CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U55101DD1989PTC000967,SWEET HOME HOTELS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","958,000.00",12-04-89,Daman and Diu,RoC-Goa,Trading,SUTHARWADAVAPI DAMAN ROAD DABHEL DAMAN (UT) Daman and Diu INDIA,Indian Non-Government Company
U00332DD1989PLC000948,UNIK METAL EXTRUSIONS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"5,000,000.00",NA,28-02-89,Daman and Diu,RoC-Goa,NA,"27, DAMAN-VAPI ROAD,OPP. SAGAR SAMRAT, KHARIWAD, DAMAN Daman and Diu INDIA",Indian Non-Government Company
U00313DD1988PTC000933,GEETA PLASTICS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,400,000.00",NA,07-12-88,Daman and Diu,RoC-Goa,NA,"MAHARANI INDUSTRIAL ESTATE,BUILDING NO. 3,4 GALA NO.464, DAPHEL DAMAN. Daman and Diu INDIA",Indian Non-Government Company
U00313DD1988PTC000932,KEIFEL PLASTICS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,400,000.00",NA,07-12-88,Daman and Diu,RoC-Goa,NA,"MAHARANI INDUSTRIAL ESTATE,BUILDING NO. 2,3,4 GALA 323, DEPHEL DAMAN. Daman and Diu INDIA",Indian Non-Government Company
U25209DD1988PTC000926,FINE PLAST INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"15,000,000.00","12,000,000.00",22-11-88,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)",NATIONAL HOUSESOMNATH DABHEL DAMAN Daman and Diu INDIA 396210,Indian Non-Government Company
U00064DD1988PTC000925,PRECIOUS PLASTICS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,400,000.00",NA,22-11-88,Daman and Diu,RoC-Goa,NA,MAHARANI INDUSTRIAL ESTATEBUILDING NO.4 GALA NO.1 DABHEL DAMAN DABHEL DAMAN Daman and Diu INDIA,Indian Non-Government Company
U25209DD1988PTC000910,MONA PLAST PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","3,000.00",05-10-88,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)",A-2/33SOMNATH INDUSTRIAL ESTATE DAMAN DAMAN (U.T.) Daman and Diu INDIA 396210,Indian Non-Government Company
U00339DD1975PLC000242,KINGS ELECTROPLATING AND AUTO ENGINEERS LIMITED,LIQUIDATED,Public,Company Limited by Shares,"1,000,000.00",NA,06-09-75,Daman and Diu,RoC-Goa,NA,"A2-4, DAMAN INDUSTRIAL ESTATE,DAMAN. Daman and Diu INDIA",Indian Non-Government Company
U51102DD2005PTC004149,GHOTAGE AND MANJREKAR EXPORTS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","100,000.00",26-09-05,Daman and Diu,RoC-Goa,Trading,B-T-10 CAMPAL TRADE CENTERBEHIND MILITARY HOSPITAL CAMPAL PANJI GOA Daman and Diu INDIA 396321,Indian Non-Government Company
U01122DD2005PTC004108,GOA COMMUNICATION AND CONSULTANCY SERVICES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00","100,000.00",08-08-05,Daman and Diu,RoC-Goa,Agriculture and Allied Activities,1ST FLOOR PRISTONIA CHAMBERSABOVE LILY GARMENTS NEW MARKET MARGAO GOA Daman and Diu INDIA 396210,Indian Non-Government Company
U22122DD2004PTC002731,DAMAN NEWS LINE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",29-07-04,Daman and Diu,RoC-Goa,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",GHELWADFALIA DABHEL DAMAN Daman and Diu INDIA 396215,Indian Non-Government Company
U99999MH1990PTC054456,KLJO,DORMANT,Private,Company Limited by Guarantee,NA,NA,23-10-90,Daman and Diu,RoC-Goa,NA,Daman and Diu INDIA,Indian Non-Government Company
U34300DD1983SGC000521,ROYAL AGRO AND AUTO PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,500,000.00","200,000.00",15-12-83,Daman and Diu,RoC-Goa,Manufacturing (Machinery & Equipments),A 3/12DAMAN INDUSTRIAL ESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 396210,State Government Company
U25207DD1979PTC000380,TAURUS PRINTS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,000,000.00","902,200.00",06-11-79,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)",A 1/7DAMAN INDUSTRIAL ESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 396210,Indian Non-Government Company
U24232DD1993PLC001459,GARRISON PHARMA (INDIA) LIMITED,DORMANT,Public,Company Limited by Shares,"20,000,000.00","19,997,210.00",22-10-93,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)","2/182, VANIAWAD, NANI DAMAN DAMAN Daman and Diu INDIA 396210",Indian Non-Government Company
U24139DD1972PTC000134,GOA FOAM PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","500,000.00",15-02-72,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)",PLOT NO 24SOMNATH INDUSTRIAL ESTATE DAMAN DAMAN Daman and Diu INDIA,Indian Non-Government Company
L00210DD1992PLC001254,SHRI ANJANEY AGRO FOODS LIMITED,DORMANT,Public,Company Limited by Shares,"12,000,000.00",NA,15-07-92,Daman and Diu,RoC-Goa,NA,"INDUSTRIAL ESTATE, MALALA DIU MALALA DIU Daman and Diu INDIA 362520",Indian Non-Government Company
U25209DD1986PTC001062,TRIPLAST (B0MBAY) PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",10-10-86,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO.57/3(8), PLOT NO.17KASHRICHAND WADI BHENSROL, NANI DAMAN,DAMAN. Daman and Diu INDIA",Indian Non-Government Company
U31200DD2003PTC003241,OXFORD MOULDINGS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"70,000,000.00","49,525,000.00",09-06-03,Daman and Diu,RoC-Goa,Manufacturing (Machinery & Equipments),"OFFICE NO. 213,SABARI APARTMENT, BUILDING NO. 1, SURVEY NO. 387,DUNGRI FALIA KACHIGAM, DAMAN 396 210 U.T. Daman and Diu INDIA",Indian Non-Government Company
U00261DD1995PTC001772,OCEANIC NETS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"10,000,000.00",NA,07-02-95,Daman and Diu,RoC-Goa,NA,"SHED NO.A-1,GDDIDC INDUSTRIALESTATE, DAMAN. ESTATE, DAMAN. Daman and Diu INDIA",Indian Non-Government Company
L25209DD1994PLC001584,MONALISA INFOTECH LIMITED,DORMANT,Public,Company Limited by Shares,"120,000,000.00","87,243,000.00",09-05-94,Daman and Diu,RoC-Goa,"Manufacturing (Metals & Chemicals, and products thereof)",PLOT NO 31 DAMAN INDUSTRIALESTATE SOMNATH ROAD DAMAN Daman and Diu INDIA 396210,Indian Non-Government Company
U01058DD1990PTC001058,NASSERVANJI LIQUORS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00","100,000.00",20-07-90,Daman and Diu,RoC-Goa,NA,MAINROAD DAMAN Daman and Diu INDIA 369210,Indian Non-Government Company
U74900DD2010PTC004679,INDIA ADVANTAGE SECURITIES (DAMAN) PRIVATE LIMITED,"Dormant under section 455 of Companies Act, 2013",Private,Company Limited by Shares,"250,000,000.00","100,000.00",11-01-10,Daman and Diu,RoC-Goa,Business Services,"SHOP NO. 19, CORNER POINT, DAMAN DABHEL ROAD, NANI DAMAN Daman and Diu INDIA 396210",Indian Non-Government Company
U45200DD2000PTC002840,SUNRISE PREMIUM PROPERTIES PRIVATE LIMITED,CONVERTED TO LLP AND DISSOLVED,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",29-03-00,Daman and Diu,RoC-Goa,Construction,PLOT NO 656 /12A AND BSOMNATH KACHIGAM ROAD VILLAGE DABHEL NEAR DAMAN DAI NANI DAMAN Daman and Diu INDIA 396210,Indian Non-Government Company
U00313DD1988PTC000920,PRITI PLASTICS PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"10,000,000.00",NA,31-10-88,Daman and Diu,RoC-Goa,NA,"688/8, SIDDHI VINAYAKINDUSTRIAL ESTATE, SOMNATH ROAD, DAMAN 396 210. Daman and Diu INDIA",Indian Non-Government Company
U55101DD1992PTC003655,SHALIMAR PACKAGING PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"50,000,000.00","40,000,000.00",02-06-92,Daman and Diu,RoC-Goa,Trading,"OFFICE NO. 205,SABARI KACHIGAM, DAMAN 396 210 (U.T.) Daman and Diu INDIA",Indian Non-Government Company
U00349DD1987PLC002394,PSL INTERNATIONAL LIMITED,AMALGAMATED,Public,Company Limited by Shares,"250,000,000.00",NA,24-08-87,Daman and Diu,RoC-Goa,NA,"KACHIGAM, NANI DAMAN UNIONTERRITORY OF DAMAN & DIU. TERRITORY OF DAMAN & DIU. Daman and Diu INDIA",Indian Non-Government Company
U31200DD1994PTC001893,MGM METALLISERS PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"20,000,000.00","18,138,910.00",07-06-94,Daman and Diu,RoC-Goa,Manufacturing (Machinery & Equipments),PLOT NO 47DABHEL INDUSTRIAL COOP SOC DABHELI DAMAN DAMAN & DIU Daman and Diu INDIA 396210,Indian Non-Government Company
U00336DD1987PLC001133,METADUST (INDIA) LIMITED,AMALGAMATED,Public,Company Limited by Shares,"1,500,000.00",NA,22-04-87,Daman and Diu,RoC-Goa,NA,"PLOT NO. 723/5A SOMNATH ROAD,DAMAN VILLAGE DABHEL DAMAN. DAMAN VILLAGE DABHEL, DAMAN. Daman and Diu INDIA",Indian Non-Government Company
U31200DD1989PTC001007,GHOOM TEX (INDIA) PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"7,500,000.00",NA,24-11-89,Daman and Diu,RoC-Goa,Manufacturing (Machinery & Equipments),"24/1-A, RINGANWADA, KACHIGAMROAD, DAMAN. ROAD, DAMAN. Daman and Diu INDIA",Indian Non-Government Company
