CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U65921JH2012PTC000225,RAJ NANDAN FINANCE INTERNATIONAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","2,000,000.00",21-02-12,Jharkhand,RoC-Jharkhand,Finance,"1ST FLOOR, SURAJ TOWER, NEAR BANK OF BARODA, RATU ROAD, RANCHI RANCHI Jharkhand INDIA 834005",Indian Non-Government Company
U14108JH2012PTC000219,ANSUMAN MINECHEM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","150,000.00",17-02-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"B-40, 2ND PHASE INDUSTRIAL AREA, ADITYAPUR JAMSHEDPUR Jharkhand INDIA 832109",Indian Non-Government Company
U45202JH2012PTC000244,KARAMBIR BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","300,000.00",01-03-12,Jharkhand,RoC-Jharkhand,Construction,VILLAGE + POST- MUNDARO PS- BAGODAR GIRIDIH Jharkhand INDIA 825302,Indian Non-Government Company
U45201JH2012PTC000224,SAI HOME AND HOMES CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","100,000.00",20-02-12,Jharkhand,RoC-Jharkhand,Construction,"NEAR EXTENSION NO. 7, RIVER MEET ROAD, SONARI JAMSHEDPUR Jharkhand INDIA 831011",Indian Non-Government Company
U51102JH2012PTC000234,RUDRARAJ TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,100,000.00","990,000.00",27-02-12,Jharkhand,RoC-Jharkhand,Trading,"MAIN ROAD CHANDIL, NEAR HARI MANDIR CHANDIL SARAIKELA - KHARSAWA JAMSHEDPUR Jharkhand INDIA 832401",Indian Non-Government Company
U74999JH2012PTC000228,ASTERISM ITINFRA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","300,000.00",24-02-12,Jharkhand,RoC-Jharkhand,Business Services,"1st Floor, M-13(DS) Harmu Housing Colony Ranchi Jharkhand INDIA 834002",Indian Non-Government Company
U74910JH2012PTC000227,FENDER SECURITY SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-02-12,Jharkhand,RoC-Jharkhand,Business Services,"C/O. TOLESHWAR RANA, OLD HB ROAD NAYA TOLI, WARD NO. 16 , BEHIND GURIA PETROL PUMP RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U70109JH2012PTC000265,JAGDISH REAL ESTATE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",15-03-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"DOMAN COMPLEX MAHAVIR CHOWK, UPPER BAZAR RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U92412JH2012PTC000255,ARYAA SPORTS TRAINING INSTITUTE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-03-12,Jharkhand,RoC-Jharkhand,"Community, personal & Social Services",USHAGAN 12 GARDEN HERITAGE DEEPATOLI RANCHI Jharkhand INDIA 834009,Indian Non-Government Company
U01403JH2012PLC000260,ZENITH KRISHI UDYOG LIMITED,ACTIVE,Public,Company Limited by Shares,"5,000,000.00","500,000.00",13-03-12,Jharkhand,RoC-Jharkhand,Agriculture and Allied Activities,"1st Floor, Nandan Enclave Gurudwara Road, Hatia Ranchi Jharkhand INDIA 834003",Indian Non-Government Company
U45200JH2012PTC000208,ARYA ESTATE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",10-02-12,Jharkhand,RoC-Jharkhand,Construction,BHARDWAJ BHWAN AT+PO - JASIDIH B DEOGHAR Jharkhand INDIA 814112,Indian Non-Government Company
U45200JH2012PTC000217,STAR ENGICON PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",17-02-12,Jharkhand,RoC-Jharkhand,Construction,"45, CO-OPERATIVE MARKET FIRST FLOOR, ASHOK NAGAR RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U45200JH2012PTC000238,REKHA SURAJ CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","300,000.00",28-02-12,Jharkhand,RoC-Jharkhand,Construction,"HOUSE NO-32, MOHALLA - NARKHORIYAKHURD P.O- MAHDEIYA, P.S NAGAR UNTARI GARHWA Jharkhand INDIA 822121",Indian Non-Government Company
U45201JH2012PTC000218,MAHALI & MAHALI CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","200,000.00",17-02-12,Jharkhand,RoC-Jharkhand,Construction,"PRATIMA NAGAR NEAR MARINE DRIVE, KADMA JAMSHEDPUR Jharkhand INDIA 831005",Indian Non-Government Company
U51229JH2012PTC000231,ONTRUST SAI MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",27-02-12,Jharkhand,RoC-Jharkhand,Trading,"4001, SECTOR- 4F, B.S. CITY P.O. BOKARO BOKARO Jharkhand INDIA 827004",Indian Non-Government Company
U45200JH2012PTC000210,B.R.R. DEVCON PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","400,000.00",14-02-12,Jharkhand,RoC-Jharkhand,Construction,"MARKET COMPLEX, ANCILLIARY CHOWK, TUPUDANA, HATIA, RANCHI Jharkhand INDIA 834003",Indian Non-Government Company
U14108JH2012PTC000211,NISHAD MINERAL COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",14-02-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"89 JORAPOKHAR P.O. & P.S. - JHINKPANI, DIST. - WEST SINGHBHUM JORAPOKHAR Jharkhand INDIA 833215",Indian Non-Government Company
U45202JH2012PTC000205,MURARI BHUSHAN CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"700,000.00","200,000.00",10-02-12,Jharkhand,RoC-Jharkhand,Construction,"C/O MURARI PANDEY 11, KANDU MUHALLA DALTONGANJ Jharkhand INDIA 822101",Indian Non-Government Company
U70101JH2012PTC000206,BHAGWATI INFRAHOME PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",10-02-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"Shop No.1, N-1 Type, Balajee Longia Enclave, Shop Area, Kadma, Jamshedpur Jharkhand INDIA 831005",Indian Non-Government Company
U15137JH2012PTC000204,ANPRAS FOOD PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","200,000.00",10-02-12,Jharkhand,RoC-Jharkhand,Manufacturing (Food stuffs),KADRU BY-PASS ROAD NEAR CANARA BANK P.O-DORANDA P.S -DORANDA RANCHI Jharkhand INDIA 834002,Indian Non-Government Company
U74990JH2012PTC000212,SAWA CONSULTANCY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-02-12,Jharkhand,RoC-Jharkhand,Business Services,"NAWAL GI KA BAGICHA NAYA BAZAR, JUGSALAI JAMSHEDPUR Jharkhand INDIA 831006",Indian Non-Government Company
U73100JH2012PTC000193,EDUCE GROUND RESEARCH INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",03-02-12,Jharkhand,RoC-Jharkhand,"Community, personal & Social Services","COAL DEPPOT, NEAR GOVIND PLACE ANANDPURI, HARMU RANCHI Jharkhand INDIA 834012",Indian Non-Government Company
U74992JH2012PTC000188,ARJEET MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",02-02-12,Jharkhand,RoC-Jharkhand,Business Services,"AMRIT NAGAR,NEAR RAMGEETA RESIDENTIAL HIGH SCHOOL, PO-KORRA,P.S.-MUFFSIL,DISTRICT-HAZARIBAGH. HAZARIBAGH Jharkhand INDIA 825301",Indian Non-Government Company
U74130JH2012PTC000222,AMART RETAILOR PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",20-02-12,Jharkhand,RoC-Jharkhand,Business Services,HARI OM NAGAR ROAD NO1 ADITYAPUR JAMSHEDPUR Jharkhand INDIA 831013,Indian Non-Government Company
U85190JH2012PTC000197,OARVI PHARMA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",07-02-12,Jharkhand,RoC-Jharkhand,"Community, personal & Social Services","C/o RAHUL KUMAR, PLOT NO.- 112/E,NEAR PATNA KHATAL MANDA BAGICHA, HARIHAR SINGH ROAD, MORABADI RANCHI Jharkhand INDIA 834008",Indian Non-Government Company
U93000JH2012NPL000264,JHARKHAND STATE MINORITIES FINANCE AND DEVELOPMENT CORPORATION,ACTIVE,Private,Company Limited by Shares,"250,000,000.00","100,000.00",15-03-12,Jharkhand,RoC-Jharkhand,"Community, personal & Social Services",BALIHAR ROAD MORABADI RANCHI Jharkhand INDIA 834008,State Government Company
U52590JH2012PTC000221,ONLINE SELLING SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-02-12,Jharkhand,RoC-Jharkhand,Trading,"2ND FLOOR, LAJWANTI MARKET NEAR SUBHAS CHOWK, RAMGARHCANTT RAMGARH Jharkhand INDIA 829122",Indian Non-Government Company
U40102JH2012PTC000189,LATEHAR THERMAL POWER PROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",03-02-12,Jharkhand,RoC-Jharkhand,"Electricity, Gas & Water companies",5th Floor Kalpana Towers Nivaranpur Ranchi Jharkhand INDIA 834001,Indian Non-Government Company
U45201JH2012PLC000214,SWARN DEEP INFRA PROJECTS LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","1,000,000.00",15-02-12,Jharkhand,RoC-Jharkhand,Construction,"3RD FLOOR, LAL KOTHI P.S - BANK MORE DHANBAD Jharkhand INDIA 826001",Indian Non-Government Company
U72200JH2012PTC000216,REDEEMER ENGISOFT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",16-02-12,Jharkhand,RoC-Jharkhand,Business Services,"Khata No: 11, Plot No: 128, PS No: 91 Ramgarh Jharkhand INDIA 829122",Indian Non-Government Company
U45200JH2012PTC000176,RAJURI DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","300,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Construction,NEAR ORMANJHI BLOCK RANCHI Jharkhand INDIA 835219,Indian Non-Government Company
U51900JH2012PTC000201,OPEN SKY TRADE & MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",08-02-12,Jharkhand,RoC-Jharkhand,Trading,"23/A, RAJDEV NIWAS, BURDWAN COMPOUND, LALPUR RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U70109JH2012PTC000196,SHREE SOHAM VARDA DEVELOPER PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",06-02-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"C/O G.P. MOHTA, FLAT A-24, SHANKAR ENCLAVE, SOUTH OFFICE PARA, DORANDA, RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U72200JH2012PTC000184,INDEYES INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",01-02-12,Jharkhand,RoC-Jharkhand,Business Services,"VIDYASAGAR BALIKA VIDYA MANDIR CAMPUS, BHAWANIPUR, DORANDA RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U14290JH2012PTC000262,VAISHNAVI MULTI SALES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",14-03-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,KIRKEND BAZAR NEAR DURGA MANDIR KUSUNDA Jharkhand INDIA 828116,Indian Non-Government Company
U74130JH2012PTC000191,STAR TRADE MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",03-02-12,Jharkhand,RoC-Jharkhand,Business Services,RAZA COLONY KANTATOLI RANCHI Jharkhand INDIA 834001,Indian Non-Government Company
U14108JH2012PTC000178,KRISHANK STONE & MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"FLAT NO F-1, 6TH FLOOR, PRIME ROSE, RAJIV PATH DIMNA ROAD, MANGO JAMSHEDPUR Jharkhand INDIA 831012",Indian Non-Government Company
U70102JH2012PTC000195,NILKANTHWASINI NIRMAN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"900,000.00","100,000.00",06-02-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"RAJGANJ ROAD, KATRAS BAZAR PS- KATRASGARH, P.O.- KATRAS BAZAR DHANBAD Jharkhand INDIA 828114",Indian Non-Government Company
U74940JH2012PLC000213,RAHUL MEDIA & ENTERTAINMENT LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","500,000.00",15-02-12,Jharkhand,RoC-Jharkhand,Business Services,BALAJI MAGESTIC MITHU ROAD BANK MORE DHANBAD Jharkhand INDIA 826001,Indian Non-Government Company
U51397JH2012PTC000187,ARATRIKA DRUGS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",01-02-12,Jharkhand,RoC-Jharkhand,Trading,"INDU BHUSHAN SARKAR LANE 9, WILLIAMS TOWN DEOGHAR Jharkhand INDIA 814112",Indian Non-Government Company
U55100JH2012PTC000173,PANCHWATI CATERERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","300,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Trading,H.NO. 65 HATIA RAILWAY COLONY HATIA RANCHI Jharkhand INDIA 834003,Indian Non-Government Company
U51102JH2012PTC000177,RAHUL CARBON COMMERCIALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","41,294,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Trading,"502, PUNCHWATI PLAZA, KUTCHERY ROAD, RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U72200JH2012PTC000175,KALKIE INTEGRATED SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Business Services,MATRIYA KUNJ ARYANAGAR HAZARIBAGH Jharkhand INDIA 825301,Indian Non-Government Company
U74992JH2012PTC000165,A.D GROUP OF MARKETING AND SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-01-12,Jharkhand,RoC-Jharkhand,Business Services,"2ND FLOOR,BANKA BHAWAN J.J.ROAD,UPPER BAZAR RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U75140JH2012PTC000207,MILESTONE SAFETY SOLUTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","300,000.00",10-02-12,Jharkhand,RoC-Jharkhand,"Community, personal & Social Services","BHASKAR ANIRUDH COMPLEX 6TH FLOOR , OPP: AADIVASI HOSTEL RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U70109JH2012PTC000239,SAMAGRA ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","600,000.00",28-02-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"BEHIND BANK OF INDIA, TAGORE HILL ROAD, NEAR ANTU CHOWK, MORABADI RANCHI Jharkhand INDIA 834008",Indian Non-Government Company
U45202JH2012PTC000209,SHREYON CONSTRUCTION & DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-02-12,Jharkhand,RoC-Jharkhand,Construction,"Q. NO. 51, RIMS DOCTORS COLONY, BARIATU RANCHI Jharkhand INDIA 834009",Indian Non-Government Company
U45201JH2012PTC000180,SPICA PROJECTS & INFRASTRUCTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","24,656,000.00",31-01-12,Jharkhand,RoC-Jharkhand,Construction,ASHOK KUNJ OPPOSITE ROAD NO-3 ASHOK NAGAR RANCHI Jharkhand INDIA 834002,Indian Non-Government Company
U70109JH2012PTC000158,MAA VINDHYAVASHINI AWAS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","100,000.00",27-01-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"DHAIYA, behind Flour Mill RANI BANDH, I.S.M. DHANBAD Jharkhand INDIA 826004",Indian Non-Government Company
U45201JH2012PTC000235,SINGH & THAKUR PROMOTERS & CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",27-02-12,Jharkhand,RoC-Jharkhand,Construction,"H.no. 40, Mayer Gali Road No-2, New Gandhi Nagar, Ranchi Jharkhand INDIA 834003",Indian Non-Government Company
U14109JH2012PTC000157,SILDILIYA BIHARI SINGH MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"C/O MANOJ SINGH, BELBA TIKAR GURUDWARA ROAD MEDNINAGAR Jharkhand INDIA 822101",Indian Non-Government Company
U74999JH2012PTC000199,TATANAGAR RESOURCE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",07-02-12,Jharkhand,RoC-Jharkhand,Business Services,"HOLDING NO. 7, O C ROAD, BAGUNHATU BARIDIH JAMSHEDPUR Jharkhand INDIA 831017",Indian Non-Government Company
U74999JH2012PTC000174,SHREE RAM ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","48,792,100.00",31-01-12,Jharkhand,RoC-Jharkhand,Business Services,"11/2 G E L CHURCH COMPLEX, MAIN ROAD, RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U72900JH2012PTC000232,ORION COMMUNICATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"250,000.00","100,000.00",27-02-12,Jharkhand,RoC-Jharkhand,Business Services,"c/o Nand Kishore Nayak vill+p.o.- Booty near devi mandap, thana sadar ranchi Jharkhand INDIA 835217",Indian Non-Government Company
U15500JH2012PTC002131,SRI GAJPATI FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","19,759,090.00",13-02-12,Jharkhand,RoC-Jharkhand,Manufacturing (Food stuffs),"JALUKA HOUSE, LRD MORE, SHASTRI NAGAR(W), DHOBATAND DHANBAD Jharkhand INDIA 826001",Indian Non-Government Company
U45203JH2012PTC000151,RIKESHER CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Construction,C/O HARSH KUMAR TIWARI HAMIDGANJ DALTONGANJ Jharkhand INDIA 822101,Indian Non-Government Company
U51103JH2012PTC000163,MAA PROJECTS & MULTITRADE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-01-12,Jharkhand,RoC-Jharkhand,Trading,"C/O DR VERMA SHEONATH PRASAD, S/O LATE V LALL SHANTI KUNJ, BEHIND MIG-B/70 3RD FLOOR, HARMU Ranchi Jharkhand INDIA 834001",Indian Non-Government Company
U14108JH2012PTC000144,SHRI NIRMALA EARTH MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"C/O G.P. MOHTA, FLAT A-24, SHANKAR ENCLAVE, SOUTH OFFICE PARA, DORANDA, RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U45200JH2012PTC000192,SHREE VINAYAK PROJECTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","600,000.00",03-02-12,Jharkhand,RoC-Jharkhand,Construction,c/o AUTO FINANCE NEAR ICICI BANK RANCHI PATNA ROAD JHUMRI TELAIYA Jharkhand INDIA 825409,Indian Non-Government Company
U45201JH2012PTC000148,ADITYA VINIYOG PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","600,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Construction,"NEAR MAHARAJA HOTEL, NH-33, P.O. MORANGI, VILL-DEMOTAND, P.S. HAZARIBAGH, HAZARIBAGH Jharkhand INDIA 825301",Indian Non-Government Company
U51102JH2012PTC000246,DELMON INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","250,000.00",02-03-12,Jharkhand,RoC-Jharkhand,Trading,"21D, NAAZ TOWER, 1ST FLOOR BLOCK NO-2, SHASTRINAGAR, KADMA JAMSHEDPUR Jharkhand INDIA 831005",Indian Non-Government Company
U60210JH2012PTC000215,UTSAV TRANSPORTATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","400,000.00",16-02-12,Jharkhand,RoC-Jharkhand,"Transport, storage and Communications",Jago Niwas Gali Matwari Hazaribagh Jharkhand INDIA 825301,Indian Non-Government Company
U14212JH2012PTC000198,SRI SALASAR MINERALS & CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","800,000.00",07-02-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,MARWARI PARA ROAD JUGSALAI JAMSHEDPUR Jharkhand INDIA 831006,Indian Non-Government Company
U14108JH2012PTC000140,SHRI BHUMI DEVI MA MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"JAI UTTAM NIWAS, NEAR ASHOKA ACADEMY SCHOOL HEHAL, P.S. SUKHDEONAGAR RANCHI Jharkhand INDIA 834005",Indian Non-Government Company
U14200JH2012PTC000132,UTTAM JAI RAM MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",19-01-12,Jharkhand,RoC-Jharkhand,Mining & Quarrying,"JAI UTTAM NIWAS, NEAR ASHOKA ACADEMY SCHOOL HEHAL, P.S. SUKHDEONAGAR RANCHI Jharkhand INDIA 834005",Indian Non-Government Company
U72900JH2012PTC000139,TECHNOLOGY MAZE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Business Services,"6/7, RESALDAR NAGAR, DORANDA, RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U70200JH2012PTC000143,AVATAR PROMOTERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"C/O S.B.P.P SINHA H.NO-208, OLD A.G.COLONY,KADRU RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U55100JH2012PTC000200,FUN STREET CAFE INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",08-02-12,Jharkhand,RoC-Jharkhand,Trading,NAKSHTRA BUSINESS CENTRE KURSELA MARKET DEOGHAR Jharkhand INDIA 814112,Indian Non-Government Company
U74910JH2012PTC000243,ALOSON INDUSTRIAL SECURITY SERVICE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",01-03-12,Jharkhand,RoC-Jharkhand,Business Services,SRI YAMUNE APPARTMNET NEAR OVER BRIDGE RANCHI Jharkhand INDIA 834002,Indian Non-Government Company
U70101JH2012PTC000161,SHOWNAM REALTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,700,000.00",27-01-12,Jharkhand,RoC-Jharkhand,Real Estate and Renting,"B-40 , IIND PHASE INDUSTRIAL AREA JAMSHEDPUR Jharkhand INDIA 832109",Indian Non-Government Company
U74920JH2012PTC000153,PREEMINENCE SECURITY SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","150,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Business Services,NEW FOREST COLONY NEAR VISION ENCLAVE HAZARIBAG Jharkhand INDIA 825301,Indian Non-Government Company
U51102JH2012PTC000171,PRAKASH EXCLUSIVE IMEX AND TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",30-01-12,Jharkhand,RoC-Jharkhand,Trading,"Prakash mansion, vishnu path, shukla colony, hinoo Ranchi Jharkhand INDIA 834002",Indian Non-Government Company
U45201JH2012PTC000128,TAMANNA INFRATEC AND PROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","366,000.00",17-01-12,Jharkhand,RoC-Jharkhand,Construction,S R MARKET CHITARPUR RAMGARH Jharkhand INDIA 825101,Indian Non-Government Company
U45200JH2012PTC000164,AMBITION INFRADEVELOPERS & CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",27-01-12,Jharkhand,RoC-Jharkhand,Construction,"104, HIMADRI APARTMENT SOUTH OFFICE PARA, DORANDA RANCHI Jharkhand INDIA 834002",Indian Non-Government Company
U24299JH2012PTC000186,EZZEECHEM SOLUTIONS (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","110,000.00",01-02-12,Jharkhand,RoC-Jharkhand,"Manufacturing (Metals & Chemicals, and products thereof)","PATRATOLI,BALALONG DHURWA RANCHI Jharkhand INDIA 834004",Indian Non-Government Company
U45201JH2012PTC000170,MINAL RAJ CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",30-01-12,Jharkhand,RoC-Jharkhand,Construction,AT - ABADGANJ PO & PS - DALTONGANJ PALAMU Jharkhand INDIA 822101,Indian Non-Government Company
U45201JH2012PTC000150,NAMAN INFRATECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","300,000.00",23-01-12,Jharkhand,RoC-Jharkhand,Construction,"FLAT NO. 205, 2nd FLOOR, SANDHU APARTMENT NAGRATOLI, LALPUR RANCHI Jharkhand INDIA 834001",Indian Non-Government Company
U36100JH2012PTC000127,GRIHASHOBHA INTERIOR PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","480,000.00",16-01-12,Jharkhand,RoC-Jharkhand,Manufacturing (Others),"FLAT - H, 5TH FLOOR, KRISHNA APPTT., RANGATAND DHANBAD Jharkhand INDIA 826001",Indian Non-Government Company
U28111JH2012PTC000119,SODERA ISPAT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,949,730.00",13-01-12,Jharkhand,RoC-Jharkhand,"Manufacturing (Metals & Chemicals, and products thereof)","M-20 (P), VITH PHASE, INDUSTRIAL AREA GAMAHARIA JAMSHEDPUR Jharkhand INDIA 832109",Indian Non-Government Company
