CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U85110ML1999PLC005977,NEZONE POWER & ALLOYS LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","1,000,000.00",09-12-99,Meghalaya,RoC-Shillong,"Community, personal & Social Services","HILL NO.8, NORBONG, EPIP BYRNIHAT BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U72900ML1999PTC005992,S S NETCOM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,910,000.00",30-12-99,Meghalaya,RoC-Shillong,Business Services,NEAR ST PETER SCHOOL DHANKETI SHILLONG Meghalaya INDIA 793003,Indian Non-Government Company
U15138ML2000PTC006039,ALPHA MILLENNIUM FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,500,000.00","3,000,000.00",22-02-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),E P I P BYRNIHAT DIST RI BHOI Meghalaya INDIA 793101,Indian Non-Government Company
U15543ML2000PTC006049,KING AQUA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","3,939,000.00",28-02-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),"RYMBAI VILLA, NEAR MIZO MODERN SCHOOL NONGRIM HILLS SHILLONG Meghalaya INDIA 793014",Indian Non-Government Company
U14108ML2000PLC006057,MEGHALAYA MINERALS & MINES LIMITED,ACTIVE,Public,Company Limited by Shares,"15,000,000.00","14,900,000.00",03-03-00,Meghalaya,RoC-Shillong,Mining & Quarrying,VILLAGE LUMSHNONG DISTRICT JAINTIA HILLS LUMSHNONG KHLIARIAT MEGHALAYA Meghalaya INDIA 793200,Indian Non-Government Company
U51109ML2000PTC006074,ZED AGENCY & TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"400,000.00","100,000.00",14-03-00,Meghalaya,RoC-Shillong,Trading,F 11 GURUDAWARA BUILDING ANUP CHAND LANE POLICE BAZAR SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U15116ML2000PTC006075,REGETTA FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"6,000,000.00","5,778,520.00",14-03-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),"RED HILL ROAD, LAITUMKHRAH SHILLONG Meghalaya INDIA 793003",Indian Non-Government Company
U16008ML2000PTC006084,MEGHA ROTOMOULDS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,985,000.00",22-03-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),BARA BAZAR G S ROAD SHILLONG Meghalaya INDIA 793002,Indian Non-Government Company
U51909ML2000PTC006091,PEE GEE (INDIA) LIMITED,DORMANT,Private,Company Limited by Shares,"6,500,000.00","6,100,000.00",24-03-00,Meghalaya,RoC-Shillong,Trading,M I E CYCLE FACTORYKALAPHARA GUWAHATI ASSAM Meghalaya INDIA 781016,Indian Non-Government Company
U51909ML2000PLC006092,MEGH GREEN COAL FIELD LIMITED,ACTIVE,Public,Company Limited by Shares,"11,000,000.00","10,101,500.00",24-03-00,Meghalaya,RoC-Shillong,Trading,13TH MILE TAMULIKUCHI BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U10102ML2000PLC006093,MEGHALAYA MINING LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","1,912,500.00",24-03-00,Meghalaya,RoC-Shillong,Mining & Quarrying,"13 TH MILE, TAMULKUCHI, BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U51909ML2000PLC006094,KARGIL ENTERPRISES LIMITED,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","8,453,800.00",24-03-00,Meghalaya,RoC-Shillong,Trading,"13 TH MILE, TAMULKUCHI RI BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U51909ML2000PLC006095,N E TRADING COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"7,500,000.00","6,701,500.00",24-03-00,Meghalaya,RoC-Shillong,Trading,"13 TH MILE, TAMULKUCHI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U24246ML2000PTC006099,J M PERFUMERY AND ESSENTIAL OIL COMPANY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",27-03-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",RADHESHYAM SUREKAJEEP STAND G S ROAD BARA BAZAR SHILLONG MEGHALAYA Meghalaya INDIA 793002,Indian Non-Government Company
U27109ML2000PTC006122,BRAHM INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"11,000,000.00","10,874,100.00",11-04-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 16 E P I PRAJABAGAN BYRNIHAT, RI BHOI Meghalaya INDIA 793101",Indian Non-Government Company
U16003ML2000PLC006128,UMADUTT INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"40,000,000.00","28,501,500.00",19-04-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),POLICE BAZAR G S ROAD SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U24119ML2000PTC006129,ANDERSON BIOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,100,000.00","1,024,000.00",19-04-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","LOWER LACHUMIERE, SHILLONG, Meghalaya INDIA 793001",Indian Non-Government Company
U24248ML2000PTC006133,NEZONE FRAGRANCE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","100,200.00",20-04-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","BYRNIHAT,RI BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U51109ML2000PTC006140,NORTH EAST HEAVY MACHINARIES ANS EQUIPMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","5,000.00",28-04-00,Meghalaya,RoC-Shillong,Trading,HAPPY VALLEYSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793009,Indian Non-Government Company
U20101ML2000PTC006166,J SAW AND MILL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","2,800,000.00",15-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),15 TH MILEG S ROAD BYRNIHAT MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U20101ML2000PTC006167,BYRNIHAT WOOD INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,275,000.00",15-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),14TH MILEG S ROAD BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U20101ML2000PTC006168,B K SAW AND VENEER MILL P LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","417,000.00",15-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),12 TH MILE TAMULKUCH RI BHOI BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U20101ML2000PTC006169,M P WOOD AND MILL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","685,000.00",15-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),"14TH MILE,G.S.ROAD, BYRNIHAT, MEGHALAYA. Meghalaya INDIA",Indian Non-Government Company
U26942ML2000PLC006173,CEMENT INTERNATIONAL LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","9,927,000.00",22-05-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",VILLAGE LUMSHNONG DISTRICT JAINTIA HILLS Meghalaya INDIA 793002,Indian Non-Government Company
U27101ML2000PLC006179,SHYAM CENTURY FERROUS LIMITED,AMALGAMATED,Public,Company Limited by Shares,"80,000,000.00","78,000,000.00",24-05-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","EPIP BYRYNIHAT, RAJA BAGAN, BYRNIHAT, Meghalaya INDIA 793101",Indian Non-Government Company
U16009ML2000PTC006184,SHAKTI TOBACCO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","3,000.00",29-05-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),MA VILLAGARIKHANA SHILLONG MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U20101ML2000PTC006185,SHILLONG VENEER AND SAW MILL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","900,000.00",29-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),"LAMA VILLA, GARIKHANA SHILLONG Meghalaya INDIA 793002",Indian Non-Government Company
U20101ML2000PTC006190,M N SAW CUM VENEER MILLS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","2,990,000.00",31-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),UMIAM INDUSTIAL AREARI BHOI BYRNIHAT Meghalaya INDIA 793103,Indian Non-Government Company
U20101ML2000PTC006191,LODRI LYNGDOH SAW CUM VENEER MILLS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","30,000.00",31-05-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),RIANGDEOWEST KHASI HILLS MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U20101ML2000PTC006198,MAWSHYNRUT VENEER PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","45,000.00",05-06-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),15TH MILEG S ROAD BYRNIHAT MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U27104ML2000PTC006205,COMMERCIAL IRON & STEEL COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","19,970,000.00",12-06-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","EXPORT PROMOTION INDUSTRIAL PVT LTD, BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U16008ML2000PTC006206,HILL VIEW MULTIPRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,845,000.00",12-06-00,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),GARIKHANA SHILLONG Meghalaya INDIA 791001,Indian Non-Government Company
U74210ML2000PTC006207,MEGHALAYA STEEL FABRICATORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,945,000.00",12-06-00,Meghalaya,RoC-Shillong,Business Services,"GARIKHANA Lamavilla,reshamal house SHILLONG Meghalaya INDIA 793001",Indian Non-Government Company
U10102ML2000PTC006208,MEGHALAYA BLACK DIAMOND PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","7,420,000.00",12-06-00,Meghalaya,RoC-Shillong,Mining & Quarrying,Garikhana Lama Villa Reshambal House Shillong Meghalaya INDIA 793001,Indian Non-Government Company
U25209ML2000PTC006215,MEGHA PLASTICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,880,000.00",14-06-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",UMTRU ROADBALIANBYRNIAHT Byrnighat Shillong Meghalaya INDIA 793101,Indian Non-Government Company
U70101ML2000PTC006219,ASSET MAX TOWN PLANNERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","236,000.00",20-06-00,Meghalaya,RoC-Shillong,Real Estate and Renting,ASSAM AUTO AGENCIESJOWAI ROAD JOWAI ROAD SHILLONG Meghalaya INDIA 793003,Indian Non-Government Company
U72200ML2000PTC006222,SOURCE SOFT INDIA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","20,000.00",22-06-00,Meghalaya,RoC-Shillong,Business Services,JYNGKIANGLOWER NONGTHYMMAI SHILLONG E K HILLS MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U64202ML2000PTC006236,SARODA DIGITECH PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","30,000.00",05-07-00,Meghalaya,RoC-Shillong,"Transport, storage and Communications",BEAT HOUSEOPP JALPAN RESTURANT LAITUMKHRAH SHILLONG MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U14102ML2000PTC006242,TYLLILANG PRODUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","60,000.00",07-07-00,Meghalaya,RoC-Shillong,Mining & Quarrying,PYNDENGUMIONGMAIRANG WEST KHASI HILLS MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U51109ML2000PTC006263,AKSHAT ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","520,000.00",28-07-00,Meghalaya,RoC-Shillong,Trading,JAIL ROAD SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U85191ML2000PTC006265,SONAPUR HERBAL CENTRE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","42,900,000.00",31-07-00,Meghalaya,RoC-Shillong,"Community, personal & Social Services","THEM MARWET, KHANAPARA RI BHOI DIST MEGHALAYA Meghalaya INDIA 793001",Indian Non-Government Company
U24123ML2000PTC006272,M K J CHEMICALS & PLANTATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,110,000.00",11-08-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",C O SHRI MAHESH KUMAR JHUNJHUNWALA POLICE BAZAR SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U20211ML2000PTC006289,D.SHYRKON SAW & VENEER MILLS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","40,000.00",01-09-00,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),UMDINRIANGDO NONGSTOIN WEST KHASHI HILLS MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U01409ML2000PTC006291,HIGH LAND AGRICULTURAL & VETERINARY ENTERPRISES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","50,000.00",04-09-00,Meghalaya,RoC-Shillong,Agriculture and Allied Activities,PAMSAD MAWPYRHUTVILL UMTAR SUB DIVISION PATHERKHAMA Meghalaya INDIA 793002,Indian Non-Government Company
U13205ML2000PTC006350,MATIZ METALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"60,000,000.00","20,122,500.00",09-11-00,Meghalaya,RoC-Shillong,Mining & Quarrying,BYRNIHATRIBHOI BYRNIHAT MEGHALAYA Meghalaya INDIA 783101,Indian Non-Government Company
U27101ML2000PTC006356,ADHUNIK MEGHALAYA STEELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"75,000,000.00","72,898,000.00",14-11-00,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",PLOT NO 19 23E P I P ZONE BYRNIHAT MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U27101ML2001PTC006497,PRISM ALLOYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"17,500,000.00","16,440,840.00",24-04-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","13TH MILE, TAMULIKUCHI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U30007ML2001PTC006503,CF ENTERPRISES INDIA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",27-04-01,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),15 TH MILE TAMULKUCHI BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U24111ML2001PLC006506,MEGHALAYA GASES LIMITED,ACTIVE,Public,Company Limited by Shares,"2,020,000.00","1,463,860.00",01-06-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",LUM ROMAN UMSNINGRIBHOI MEGHALAYA Meghalaya INDIA 793105,Indian Non-Government Company
U27101ML2001PTC006508,SILVERSTONE FERRO ALLOYS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",30-04-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",AZAM COTTAGEBISHNAPUR SHILLONG Meghalaya INDIA 793004,Indian Non-Government Company
U27105ML2001PTC006516,MEGHALAYA SHEETS AND TUBES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"30,000,000.00","20,221,000.00",15-05-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","UMTRU ROAD, NORBUNG, E.K.HILLS BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U15311ML2001PTC006521,R L FLOUR MILLS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-05-01,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),"AMJOK, BORBHIN BYRNIHAT RIBHOI Meghalaya INDIA 793101",Indian Non-Government Company
U28111ML2001PTC006522,N R ALLOYS & STEELS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",22-05-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",EXPORT PROMOTION IND PARKBYRNIHAT RI BHOI MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U27101ML2001PLC006526,JAINTIA FERRO ALLOYS LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","36,625,000.00",23-05-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","13th MILE TAMULIKUCHI,RI-BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U27101ML2001PTC006531,BIMLA ISPAT & ALLOYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"16,000,000.00","15,500,000.00",30-05-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",13TH MILETAMULKUCHI RI-BHOI BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U27101ML2001PTC006532,PAWAN CASTINGS MEGHALAYA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"22,000,000.00","21,447,000.00",30-05-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","HARLI BAGAN, RI BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U63022ML2001PTC006536,N L COLD STORAGE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"7,500,000.00","7,300,000.00",01-06-01,Meghalaya,RoC-Shillong,"Transport, storage and Communications",LUM ROMANUMSNING RI BHOI DIST MEGHALAYA Meghalaya INDIA 793105,Indian Non-Government Company
U27101ML2001PLC006538,SHREE SAI SMELTERS INDIA LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","44,706,000.00",01-06-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","RANGSOKONA,15 TH MILE BYRNIHAT G S ROAD RI BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U27101ML2001PLC006539,SHREE SAI ROLLING MILLS INDIA LIMITED,ACTIVE,Public,Company Limited by Shares,"60,000,000.00","44,253,000.00",01-06-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",RANGSAKONA 15TH MILE G S ROAD BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U65910ML2001PTC006540,LCCS FINANCE AND INVESTMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000,000.00","709,600.00",06-06-01,Meghalaya,RoC-Shillong,Finance,NEAR SHIV MANDIRLABAN SHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793004,Indian Non-Government Company
U93010ML2001PTC006541,BABA INSTANT LAUNDRY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","100,000.00",06-06-01,Meghalaya,RoC-Shillong,"Community, personal & Social Services",HOTEL BROADWAYG S ROAD SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U74210ML2001PTC006548,BIOSC MANAGEMENT & RESEARCH MEGHALAYA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",12-06-01,Meghalaya,RoC-Shillong,Business Services,"9 TH MILE THEME MARWET, KHANAPARA Meghalaya INDIA 793101",Indian Non-Government Company
U51109ML2001PTC006565,NORTH EAST POWERLINE EQUIPMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","125,000.00",03-07-01,Meghalaya,RoC-Shillong,Trading,"CARE OF MRIDU PABAN MAHANTA, KHANAPARA RI BHOI DISTRICT Meghalaya INDIA 793101",Indian Non-Government Company
U55101ML2001PTC006572,HOTEL ELDORADO PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"16,500,000.00","10,000,000.00",11-07-01,Meghalaya,RoC-Shillong,Trading,PAYAL CINEMA HALL BUILDINGTHANA ROAD SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U63022ML2001PTC006574,SHAKTISHIVA TRADE & MANUFACTURING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",24-07-01,Meghalaya,RoC-Shillong,"Transport, storage and Communications",LUKIER ROADGARIKHANA EAST KHASI HILLS DIST SHILLONG Meghalaya INDIA 793002,Indian Non-Government Company
U72200ML2001PTC006576,MEGHALAYA WEB & VISIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",26-07-01,Meghalaya,RoC-Shillong,Business Services,Main Thana SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U15143ML2001PTC006579,OM (MEGHA) FOOD PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",27-07-01,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),RIBHOI RIBHOI Meghalaya INDIA 793101,Indian Non-Government Company
U24117ML2001PTC006580,SESAMI CHEMICALS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",27-07-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","RED HILL ROAD, NONGKYNRIH LAITUMKHRAH SHILLONG Meghalaya INDIA 793003",Indian Non-Government Company
U25209ML2001PTC006589,MEGHA PLAST PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"35,000,000.00","28,890,750.00",06-08-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",15 TH MILE G.S. ROAD BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U24246ML2001PTC006622,CHERUB NATURALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",12-09-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","15TH MILE, G S ROAD RI BHOI BYRNIHAT Meghalaya INDIA 793101",Indian Non-Government Company
U27106ML2001PTC006631,SATYA MEGHA ISPAT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"40,000,000.00","39,200,000.00",21-09-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",13 TH MILETAMULKUCHI BYRNIHAT RIBHOI MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U27104ML2001PTC006632,SATYA MEGHA ROLLING MILL PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",21-09-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",13 TH MILETAMULKUCHI BYRNIHAT MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U24246ML2001PTC006633,DEEN WAY HERBALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"3,000,000.00","100,000.00",21-09-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",G S ROAD9TH MILE VILL BARIDUA AMERIGOG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U60231ML2001PTC006641,TANVIE ROAD CARRIERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",27-09-01,Meghalaya,RoC-Shillong,"Transport, storage and Communications",LOWER BARAPATHARNEAR SIV MANDIR P O BARABAZAR SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U26945ML2001PTC006643,SUKLA PLASTERS MEGHALAYA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",28-09-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",BARBHUIN 16TH MILEBYRNIGAT MEGHALAYA RE BHOI MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U34300ML2001PTC006645,RIBHOI ENGINEERING COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,100,000.00",09-10-01,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),BALIYANUMTRU ROAD BYRNIHAT MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U27310ML2001PTC006646,BYRNI STEEL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,088,500.00",10-10-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",BYRNIHATRI BHOI MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U24244ML2001PTC006658,BHANU FLAVOURS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",22-10-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",G S ROADBYRNIHAT RI BHOI MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U24244ML2001PTC006659,R N FRAGRANCES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"600,000.00","550,000.00",22-10-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",UMTRU ROADNORBUNG BYRNIHAT RI BHOI DIST MEGHALAYA Meghalaya INDIA 793101,Indian Non-Government Company
U26942ML2001PLC006663,CEMENT MANUFACTURING COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"600,000,000.00","419,213,920.00",02-11-01,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","VILL LUMSHNONG,KHALIEHRIAT JAINTIA HILLS MEGHALAYA Meghalaya INDIA 793200",Indian Non-Government Company
U15137ML2001PTC006678,SESHU NUTRITION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","3,000,000.00",13-11-01,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),9TH MILEDIST RI BHOI RI BHOI MEGHALAYA Meghalaya INDIA 781023,Indian Non-Government Company
