CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U01409NL1995PTC004587,PACIFIC FLORITECH PVT LTD,ACTIVE,Private,Company Limited by Shares,10000000,3780000,10-10-95,Nagaland,RoC-Shillong,Agriculture and Allied Activities,KHER MAHALNUTAN BASTI. DIMAPUR-797112 DIST.KOHIMA.NAGALAND. Nagaland INDIA,Indian Non-Government Company
U15143NL1995PTC004639,PIKATO MULTI SECTORAL AGRO PROJECTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1000000,300000,20-12-95,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),CHUMUKEDIMA BLOCK NO IDIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U52209NL1996PTC004695,SHRI BAHUBALI TRADERS PVT LTD,ACTIVE,Private,Company Limited by Shares,5000000,3860000,26-02-96,Nagaland,RoC-Shillong,Trading,KALI BARI ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U23203NL1996PTC004754,SUMI LPG COMPANY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,3000000,30000,22-05-96,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NAHARBARIDIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U63040NL1996PTC004781,JAGDISH AND COMPANY PVT LTD,ACTIVE,Private,Company Limited by Shares,10000000,3745000,18-06-96,Nagaland,RoC-Shillong,"Transport, storage and Communications",V METHA BUILDINGNYAMO LOTHA ROAD DIMAPUR KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U20299NL1996PTC004782,SALASAR BALAJI TIMBERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,2500000,2350000,18-06-96,Nagaland,RoC-Shillong,Manufacturing (Wood Products),CITY TOWER 2ND FLOORCIRCULAR ROAD DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U51909NL1996PTC004823,NUMEN ENTERPRISES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,10000000,6487000,26-07-96,Nagaland,RoC-Shillong,Trading,21 2 MILES KOHIMA ROADDIMAPUR DIST KOHIMA 10 NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U51909NL1996PTC004827,SUBHAM TRADERS PVT LTD.,STRIKE OFF,Private,Company Limited by Shares,500000,20000,08-06-96,Nagaland,RoC-Shillong,Trading,ARMY SUPPLY ROAD.DHOBINALA. DIMAPUR. DIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U51909NL1997PTC005104,EZUNG ENTERPRISES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,5000000,3000,24-06-97,Nagaland,RoC-Shillong,Trading,BAYAVU HILL KOHIMAPOST BOX KOHIMA NAGALAND Nagaland INDIA 797001,Indian Non-Government Company
U51909NL1997PTC005149,BAHUBALI TRADING COMPANY INDIA PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,200000,08-12-97,Nagaland,RoC-Shillong,Trading,KALIBARI ROADDIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U45203NL1998PLC005301,SHYAMA POWER INDIA LIMITED,ACTIVE,Public,Company Limited by Shares,200000000,150761000,01-12-98,Nagaland,RoC-Shillong,Construction,NAGA COTTAGE CIRCULAR ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U64202NL1998PTC005420,SYMBIOS CREATIONS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,20000000,14500000,06-02-98,Nagaland,RoC-Shillong,"Transport, storage and Communications","001, IT COMPLEX NAGARJAN POINT DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U15412NL1998PTC005433,BREEZE CONFECTIONERY PVT LTD,DORMANT,Private,Company Limited by Shares,2500000,200000,06-09-98,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),BREEZE BAKERY SIGNAL BASTIDIMAPUR DIST KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U74950NL1998PTC005463,T.A. NGULLIE FRUIT PRODUCTS PVT LTD.,STRIKE OFF,Private,Company Limited by Shares,2500000,0,07-09-98,Nagaland,RoC-Shillong,Business Services,"CHUMUKEDIME, BLOCK-3, DIST.KOHIMA. Nagaland INDIA",Indian Non-Government Company
U01132NL1998PTC005464,HILLS TEA ESTATE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1000000,10000,07-09-98,Nagaland,RoC-Shillong,Agriculture and Allied Activities,LAPALANGPONG TIZIT TALAQ DIST: MON NAGALAND Nagaland INDIA 798621,Indian Non-Government Company
U01132NL1998PTC005481,AKATO AND BROTHERS TEA CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1000000,10000,24-07-98,Nagaland,RoC-Shillong,Agriculture and Allied Activities,AKULATO TOWNDIST ZUNHE BOTO NAGALAND Nagaland INDIA,Indian Non-Government Company
U27101NL1998PTC005482,K KATHI COLD STORAGE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1000000,10000,24-07-98,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NOTUN BOSTI L R C COLONYDIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U30007NL1998PTC005483,HI TECH V PVT LTD,ACTIVE,Private,Company Limited by Shares,1000000,950000,31-07-98,Nagaland,RoC-Shillong,Manufacturing (Machinery & Equipments),C O NIIT KOHIMA CENTREOPP NEW NS KOHIMA. KOHIMA NAGALAND Nagaland INDIA 797001,Indian Non-Government Company
U45209NL1998PTC005484,NAGALAND BUILDERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,2500000,14000,08-03-98,Nagaland,RoC-Shillong,Construction,KENOUZOUKOHIMA DIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U15491NL1998PTC005491,HILLS TRANSPORT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,500000,100000,08-06-98,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),NUTON BASTI DIMAPURDIST KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U51909NL1998PTC005583,SIEDZE FINANCE AND INVESTMENT PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,22500,11-11-98,Nagaland,RoC-Shillong,Trading,CATHOLIC PUBLICATION CENTRED BLOCK POST BOX NO 219 KOHIMA NAGALAND Nagaland INDIA 797001,Indian Non-Government Company
U51109NL1998PTC005604,DAMAYANTI EXPORTERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,200000,12-02-98,Nagaland,RoC-Shillong,Trading,KHERMAHALDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U15543NL1998PTC005614,ROCKWATER BEVERAGES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,8000,12-10-98,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),B 4 T U BUILDINGNEW MARKET ROAD KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U01132NL1998PTC005615,HONGKHONG TEA PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,10000,12-10-98,Nagaland,RoC-Shillong,Agriculture and Allied Activities,TIZETMON NAGALAND Nagaland INDIA,Indian Non-Government Company
U27106NL1998PTC005616,ZINYU TEA COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,7500,12-10-98,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",T U BUILDINGNEW MARKET ROAD KOHIMA NAGALAND Nagaland INDIA 797001,Indian Non-Government Company
U17309NL1998PTC005617,KOHIMA WEAVING AND HANDLOOM COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,7500,12-10-98,Nagaland,RoC-Shillong,Manufacturing (Textiles),LT IMKONG S BUILDINGOFFICER S HILL LADIES ROAD KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U24246NL1998PTC005618,SHINSE TEA PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,7500,12-10-98,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",CHOKPA BUILDINGMAIN MARKET TOBU MON NAGALAND Nagaland INDIA,Indian Non-Government Company
U70101NL1999PTC005682,NAGA CONSTRUCTIONS PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,5000000,800400,23-02-99,Nagaland,RoC-Shillong,Real Estate and Renting,S B 36 NAGA SHOPPING ARCADE DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01116NL1999PLC005695,NORTH EASTERN RUBBER AND AGRO INDUSTRIES LIMITED,STRIKE OFF,Public,Company Limited by Shares,100000000,70000,15-03-99,Nagaland,RoC-Shillong,Agriculture and Allied Activities,"NEAR ADC COURT JUNCTION P.O. DIMAPUR,DIST: KOHIMA Nagaland INDIA",Indian Non-Government Company
U74120NL1999PTC005720,R & S DESIGN ENGINEERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,40000,04-05-99,Nagaland,RoC-Shillong,Business Services,"UTILITY COMPLEX,TAXI STAND,POST OFFICE ROAD KOHIMA, NAGALAND Nagaland INDIA 797001",Indian Non-Government Company
U74210NL1999PTC005768,W. YANATH INDUSTRIES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,10000000,40000,06-01-99,Nagaland,RoC-Shillong,Business Services,INDUSTRIAL ESTATENEAR A D C COURT DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U70101NL1999PTC005779,KENHILL PLASTIC PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,5000000,60000,14-06-99,Nagaland,RoC-Shillong,Real Estate and Renting,HOTEL ORIENTOPP POST OFFICE DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U70101NL1999PTC005796,VRINDAVAN BUILDERS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2500000,1200000,25-06-99,Nagaland,RoC-Shillong,Real Estate and Renting,"105, CIRCULAR ROAD OPP. CHISI MARKETING COMPLEX DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U67200NL1999PTC005797,R.G. TRADING COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,20000,25-06-99,Nagaland,RoC-Shillong,Finance,"Circular Road, DIST DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U60231NL1999PTC005834,SUDHA AUTOMOBILES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,100000,29-07-99,Nagaland,RoC-Shillong,"Transport, storage and Communications",GHERMAHAL DIMAPURKOHIMA DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U70101NL1999PTC005923,MHA ENTERPRISE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,60000,11-01-99,Nagaland,RoC-Shillong,Real Estate and Renting,223 MIDLANDKOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U70101NL1999PTC005971,NAGALAND ENTREPRENEURS GROWTH CENTRE PRIV LIMITED,DORMANT,Private,Company Limited by Shares,1000000,10000,12-06-99,Nagaland,RoC-Shillong,Real Estate and Renting,OPP STATE LIBRARYJAIL ROAD N H 37 KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U01409NL1999PTC005981,S K AND SONS AGRO PRIV LIMITED,DORMANT,Private,Company Limited by Shares,5000000,4200000,17-12-99,Nagaland,RoC-Shillong,Agriculture and Allied Activities,P B NO 92 MODEL VILL5 TH MILE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U63040NL2000PTC006010,SARAS CABS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,30000000,9607000,02-08-00,Nagaland,RoC-Shillong,"Transport, storage and Communications",NEAR EROS CINEMACIRCULAR ROAD KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U51109NL2000PTC006019,SEMKEZ INDUSTRIES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,10000000,0,02-09-00,Nagaland,RoC-Shillong,Trading,"4-ALI,D.C.OFFICE ROAD,DIMAPUR,NAGALAND. DIMAPUR Nagaland INDIA",Indian Non-Government Company
U45309NL2000PTC006046,TECHNO POWER ENTERPRISES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,40000000,26831130,25-02-00,Nagaland,RoC-Shillong,Construction,KHER MAHAL NUTAN BASTIDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U70109NL2000PTC006069,SENLI BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,200000,13-03-00,Nagaland,RoC-Shillong,Real Estate and Renting,3RD MILE N H 39P B NO 135 DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U45201NL2000PTC006078,L. DOULO BUILDERS AND SUPPLIER COMPANY PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,20000000,12500000,15-03-00,Nagaland,RoC-Shillong,Construction,"FOREST COLONY, KOHIMA NAGALAND Nagaland INDIA 797001",Indian Non-Government Company
U01409NL2000PTC006085,JALUKIE VALLEY PROCUCTS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,5000000,300000,22-03-00,Nagaland,RoC-Shillong,Agriculture and Allied Activities,OPP HOLY CROSS CIRCULAR ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U72400NL2000PTC006098,LORD'S INFOTECH MANAGEMENT P LTD,ACTIVE,Private,Company Limited by Shares,1500000,1500000,27-03-00,Nagaland,RoC-Shillong,Business Services,"CO.MAHAVIR RICE FLOUR & OILMILLS, P.O. DIMAPUR, DIST DIMAPUR NAGALAND Nagaland INDIA 797112",Indian Non-Government Company
U15132NL2000PTC006110,GOPI DEHYDRATES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2500000,1567000,04-03-00,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),"ANAND BHAWAN,GURUDWARA ROADDIMAPUR NAGALAND Nagaland INDIA 797112",Indian Non-Government Company
U67120NL2000PTC006111,ZENSER SECURITIES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,500000,04-03-00,Nagaland,RoC-Shillong,Finance,ANAND BHAWAN GURUDWARA ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U45204NL2000PTC006130,AIKEN TECHNOLOGY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,5000000,20000,20-04-00,Nagaland,RoC-Shillong,Construction,"C O SHAKU AO PREMISESCIRCULAR ROAD,KHERMAHAL POST BOX 23 DIMAPUR NAGALAND Nagaland INDIA 797112",Indian Non-Government Company
U63040NL2000PTC006170,SARAS TOURS AND TRAVELS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,40000,17-05-00,Nagaland,RoC-Shillong,"Transport, storage and Communications",NEAR EROS CINEMADIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U51109NL2000PTC006259,STERN (INDIA) PLANTATION & MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,3000,25-07-00,Nagaland,RoC-Shillong,Trading,RENGMA CHURCH BUILDINGKHERMAHAL DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U24231NL2000PTC006315,LOKTI BIO-TECH PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,3000000,3000000,25-09-00,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NERR WALFORD ERABILPO BOX 305 DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U64202NL2001PTC006496,NAGASOFT PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,200000,24-04-01,Nagaland,RoC-Shillong,"Transport, storage and Communications",MOAKIMIDDLE P W D COLONY KOHIMA NAGALAND KOHIMA Nagaland INDIA,Indian Non-Government Company
U55101NL2001PTC006510,BANGLOI HOTEL PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,05-04-01,Nagaland,RoC-Shillong,Trading,14 ADC COURT JUNCTIONDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U21012NL2001PTC006517,RENAISSANCE PAPER MILLS PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,1000000,15-05-01,Nagaland,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",BLOCK 4SEVENTH MILE DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U51909NL2001PTC006520,RIVERLIFE ENTERPRISES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,22-05-01,Nagaland,RoC-Shillong,Trading,PURNA BAZARDIMAPUR DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U45201NL2001PTC006534,T.L. BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,31-05-01,Nagaland,RoC-Shillong,Construction,HALF NAGARJANDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U50300NL2001PTC006537,AMBER FUELS TECHNOLOGY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,115000,06-01-01,Nagaland,RoC-Shillong,Trading,EROS CINEMADIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U27106NL2001PTC006545,NAGALAND IRON & STEELWORKS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,06-07-01,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",BATA AGENCYKOHIMA NAGALAND Nagaland INDIA 797001,Indian Non-Government Company
U60231NL2001PTC006551,SARAS AZAD TRANSPORT INDIA PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,14-06-01,Nagaland,RoC-Shillong,"Transport, storage and Communications",NEAR EROS CINEMAP O DIMAPUR DIST KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2001PTC006552,SHOVI TEA COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,100000,14-06-01,Nagaland,RoC-Shillong,Agriculture and Allied Activities,3RD MILEKOHIMA ROAD DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2001PTC006553,KAINALI TEA COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,500000,14-06-01,Nagaland,RoC-Shillong,Agriculture and Allied Activities,DIPHUPAR BDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2001PTC006554,TSURANG VALLEY TEA COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,100000,14-06-01,Nagaland,RoC-Shillong,Agriculture and Allied Activities,MIDLANDDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2001PTC006562,ATOTO TEA PLANTATION PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,100000,28-06-01,Nagaland,RoC-Shillong,Agriculture and Allied Activities,H NO 389NAHABARI DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U01132NL2001PTC006563,IVI PLANTATION AND MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2000000,30000,28-06-01,Nagaland,RoC-Shillong,Agriculture and Allied Activities,P W D COLONYDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U25209NL2001PTC006583,NAGALAND PLASTIC INDUSTRIES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,10000000,140000,31-07-01,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",FATO CONCEPT BURMA COMPDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U63040NL2001PTC006697,DOYANG TRAVELS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,12-06-01,Nagaland,RoC-Shillong,"Transport, storage and Communications",SUPER MARKETSA 43 DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U70101NL2002PTC006785,YANTHAN & ASSOCIATES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,120000,28-03-02,Nagaland,RoC-Shillong,Real Estate and Renting,C O P W D COLONYDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U65929NL2002PLC006840,HORNBILL FINANCE LIMITED,ACTIVE,Public,Company Limited by Shares,65000000,63115000,06-11-02,Nagaland,RoC-Shillong,Finance,"CIRCULAR ROAD, DIMAPUR, Nagaland INDIA 797112",Indian Non-Government Company
U01119NL2002PTC006899,NAGALAND FOODS PRIV LIMITED,DORMANT,Private,Company Limited by Shares,7500000,100000,28-08-02,Nagaland,RoC-Shillong,Agriculture and Allied Activities,C 26 3HALF NAGAJAH DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U01119NL2002PTC006910,ESSENTIAL BAMBOO PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,09-12-02,Nagaland,RoC-Shillong,Agriculture and Allied Activities,GOLAGHAT ROADC O ANSARI & CO DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2002PTC006951,GNU TEA COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,21-11-02,Nagaland,RoC-Shillong,Agriculture and Allied Activities,D C HILLSZUHENBOTO NAGALAND Nagaland INDIA 798620,Indian Non-Government Company
U17124NL2003PTC007040,NAGA ECO-FRIENDLY MULTI-PRODUCTS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,03-06-03,Nagaland,RoC-Shillong,Manufacturing (Textiles),PURANA BAZARNEAR SIMA BAPTIST CHURCH DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U72900NL2003PTC007044,VIRTUAL ACCESS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,120000,13-03-03,Nagaland,RoC-Shillong,Business Services,RED CROSS COMPLEXP R HILL KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U45201NL2003PTC007050,KEWHIRA BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,18-03-03,Nagaland,RoC-Shillong,Construction,SER S BAZARMIDLAND KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U70101NL2003PTC007193,NORTH EAST INFRASTRUCTURES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,100000,21-08-03,Nagaland,RoC-Shillong,Real Estate and Renting,SUMU HOUSE OPP NEW AIRPORT31 2 MILE DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U74210NL2003PTC007213,OASIS TRANSMISSION PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,200000,09-09-03,Nagaland,RoC-Shillong,Business Services,V MEHATA BUILDINGNYOMA LOTHA ROAD DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U26960NL2003PTC007232,EASTERN STONECRAFT PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,7500000,7000000,17-10-03,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",6TH MILE SOVIMADIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2004PTC007331,TIZIT VALLEY TEA ESTATE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,100000,13-02-04,Nagaland,RoC-Shillong,Agriculture and Allied Activities,TIZITDIST MON NAGALAND Nagaland INDIA,Indian Non-Government Company
U01132NL2004PTC007378,LENTEN TEA ESTATES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,150000,04-02-04,Nagaland,RoC-Shillong,Agriculture and Allied Activities,HOUSE NO 33EAST DIMAPUR AO CHURCH DIST DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U15531NL2004PTC007567,NORTH EAST PURE BEVERAGES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2000000,1000000,11-05-04,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),"Circular Road, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U20293NL2004PTC007613,NAGA HILLS BAMBOO COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,31-12-04,Nagaland,RoC-Shillong,Manufacturing (Wood Products),H S ROADTUENSANG NAGALAND Nagaland INDIA,Indian Non-Government Company
U85110NL2005PTC007625,BITONG SANGTAM MEDICAL DIAGNOSTIC CENTRE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,200000,13-01-05,Nagaland,RoC-Shillong,"Community, personal & Social Services",LONGKHIM TOWNOPP S B I DIST TUENSANG NAGALAND Nagaland INDIA,Indian Non-Government Company
U45201NL2005PTC007626,BITONG SANGTAM BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,13-01-05,Nagaland,RoC-Shillong,Construction,LONGKHIM TOWNOPPOSITE S B I TUENSANG KOHIMA Nagaland INDIA 798616,Indian Non-Government Company
U60221NL2005PLC007627,METRO RADIO CABS LIMITED,UNDER LIQUIDATION,Public,Company Limited by Shares,1000000,525000,13-01-05,Nagaland,RoC-Shillong,"Transport, storage and Communications",MARUTI KUNJNEAR EROS CINEMA DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U01122NL2005PTC007630,NAGA FRAGRANCE PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,26000000,950000,19-01-05,Nagaland,RoC-Shillong,Agriculture and Allied Activities,NSCB HEAD OFFICE BUILDING4TH FLOOR KHERMAHAL DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U63090NL2005PTC007636,DEEP TOURS & TRAVELS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2500000,2500000,24-01-05,Nagaland,RoC-Shillong,"Transport, storage and Communications",GOLAGHAT ROADP O DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U72200NL2005PTC007709,ELYSIUMTECH PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,110000,25-04-05,Nagaland,RoC-Shillong,Business Services,"Para Medical Colony, KOHIMA Nagaland INDIA 797001",Indian Non-Government Company
U45201NL2005PTC007743,H N COMPANY INFRA PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,100000000,69350000,05-12-05,Nagaland,RoC-Shillong,Construction,KOHIMA ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U45205NL2005PTC007775,NEZONE WATER & ENERGY RESOURCE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,150000,06-06-05,Nagaland,RoC-Shillong,Construction,P R HILLNAGALAND KOHIMA Nagaland INDIA,Indian Non-Government Company
U01132NL2005PTC007779,ZAKA TEA COMPANY PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,1000000,100000,06-08-05,Nagaland,RoC-Shillong,Agriculture and Allied Activities,NIKHEKUCHUMMUKEDIMA DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01134NL2005PTC007780,HILL VIEW ORCHARDS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,06-08-05,Nagaland,RoC-Shillong,Agriculture and Allied Activities,NEAR RENGMA CHURCHKHERMAHAL DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
