CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U51109JK1998PTC001833,AMAR SUPER MARKETS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",20-05-98,Jammu and Kashmir,RoC-Jammu,Trading,"1A-A/D,GANDHI NAGAR,.JAMMU.(JAMMU & KASHMIR) JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U55103JK1998PTC001832,JHELUM RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","165,000.00",19-05-98,Jammu and Kashmir,RoC-Jammu,Trading,ZERO INN ZERO BRIDGE(JAMMU & KASHMIR) SRINAGAR JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001,Indian Non-Government Company
U15114JK1998PTC001829,J.K. HATCHERIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,220,300.00",18-05-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Food stuffs),"19/A- KARAN NAGAR,JAMMU.JAMMU & KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001",Indian Non-Government Company
U51109JK1998PTC001822,KARTIK AGENCIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",17-04-98,Jammu and Kashmir,RoC-Jammu,Trading,"63, Rehari, Jammu JAMMU AND KASHMIR Jammu and Kashmir INDIA 180005",Indian Non-Government Company
U67120JK1998PTC001820,VISHVAAS BHARAT FINANCE AND INVESTMENT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","3,020,000.00",16-04-98,Jammu and Kashmir,RoC-Jammu,Finance,"SHOP NO. 7, GENERAL BUS STANDJAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001",Indian Non-Government Company
U35912JK1998PTC001819,CHOWDHARY MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","30,000,000.00",07-04-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Machinery & Equipments),OPP. CHANNI HIMMAT COLONYNARWAL BYE PASS JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180015,Indian Non-Government Company
U74994JK1998PTC001815,SAVVY FASHIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,110,000.00",31-03-98,Jammu and Kashmir,RoC-Jammu,Business Services,"H. NO. 61 - D D/C, GANDHI NAGAR, JAMMU Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U25206JK1998PTC001814,KRISHNA PAILS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,843,000.00",30-03-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)",INDUSTRIAL EXTENSION AREAPHASE III GANGYAL JAMMU JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180010,Indian Non-Government Company
U24231JK1998PTC001813,ASTRAL PHARMACEUTICALS AND CHEMICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,000,000.00",27-03-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)",416 SHASTRI NAGAR JAMMU JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA,Indian Non-Government Company
U35912JK1998PTC001810,CREST AUTOKRAFT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","1,515,000.00",23-03-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Machinery & Equipments),5TH MILESTONE KUNJWANI JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA 180010,Indian Non-Government Company
U15531JK1998PTC001805,KOHINOOR INTERNATIONAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"150,000,000.00","4,000,000.00",09-03-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Food stuffs),"HOUSE,7 SHEIKH BAGH,SRINAGAR,(J&K) JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001",Indian Non-Government Company
U15543JK1998PTC001802,NISHAT MINERALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,000,000.00",06-03-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Food stuffs),"UMAR COLONY,A LAL BAZAR,SRINAGAR,(J&K) JAMMU AND KASHMIR Jammu and Kashmir INDIA",Indian Non-Government Company
U25206JK1998PTC001794,ANAND POLYURETHANES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","3,902,100.00",28-01-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","NEAR PHASE III,INDUSTRIAL AREAGANGYAL,JAMMU (J & K) JAMMU AND KASHMIR Jammu and Kashmir INDIA 180010",Indian Non-Government Company
U15142JK1998PTC001788,S.R.VANASPATI PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","4,960,000.00",07-01-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Food stuffs),"100 SICOP INDUSTRIAL AREAKATHUA,(J & K) JAMMU AND KASHMIR Jammu and Kashmir INDIA",Indian Non-Government Company
U69175JK1998PTC001787,GREEN HILL ESTATES AND FINANCE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,700,000.00","2,691,000.00",06-01-98,Jammu and Kashmir,RoC-Jammu,NA,"SHOP NO.477, WARD NO.6,TRANSPORT NAGAR, JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180011",Indian Non-Government Company
U65922JK1997SGC001784,JAMMU AND KASHMIR POLICE HOUSING CORPORATION LIMITED.,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","20,000,000.00",26-12-97,Jammu and Kashmir,RoC-Jammu,Finance,1ST FLOOR ADMINISTRATIVE BLOCKOF POLICE DEPARTMENT GULSHAN GROUND JAMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180006,State Government Company
U45201JK1997PTC001780,VITASTA BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",18-12-97,Jammu and Kashmir,RoC-Jammu,Construction,"4TH FLOOR,SHIVAJI MARKET,SALAMAR JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001",Indian Non-Government Company
U24231JK1997PTC001776,VARDHMAN EXTRUSIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",04-12-97,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","8 A/C, Gandhi Nagar, Jammu JAMMU AND KASHMIR Jammu and Kashmir INDIA 180012",Indian Non-Government Company
U35912JK1997PTC001733,SHIVAM AUTOMOVERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","8,158,700.00",22-08-97,Jammu and Kashmir,RoC-Jammu,Manufacturing (Machinery & Equipments),"SITA BHAWAN, H. NO. 8, STREET NO. 2, SHAKTI NAGAR, JAMMU Jammu and Kashmir INDIA 180001",Indian Non-Government Company
U10200JK1997PTC001715,PEE ELL ALLOYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"19,500,000.00","19,249,000.00",23-07-97,Jammu and Kashmir,RoC-Jammu,Mining & Quarrying,"31 A/C GANDHI NAGAR,JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U27101JK1997PTC001706,BASANTAR PRECAST PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","937,000.00",09-07-97,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","8,D/D IIND EXTN.,GANDHI NAGAR,JAMMU TAWI. JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U66010JK1997PLC001704,SANGRAMA AUTOMOBILES LIMITED,ACTIVE,Public,Company Limited by Shares,"6,000,000.00","5,200,000.00",03-07-97,Jammu and Kashmir,RoC-Jammu,Insurance,BAKSHI NAGAR JAMMU J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA 180005,Indian Non-Government Company
