CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U28991UR1994PTC001311,MASCOT FASTNERS PRIVATE LIMITED (O/N YASHVIR FASTNERS),ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,537,380.00",13-01-94,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",Plot No. B-155 ESIP Sitarganj Sitarganj Uttarakhand INDIA 262405,Indian Non-Government Company
U24230UR2005PTC000876,MEEK PHARMA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","20,000,000.00",01-08-05,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",Village Lalpur-Rudrapur Kichha Road Rudrapur Uttarakhand INDIA 263153,Indian Non-Government Company
U20211UR2005PTC032621,AURO SUNDRAM PLY AND DOOR PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",07-09-05,Uttarakhand,RoC-Uttarakhand,Manufacturing (Wood Products),"KHASRA NO.217,356,357,360,361, RAIPUR INDUSTRIAL AREA, GAGALHERI ROAD, BHAGWANPUR ROORKEE Uttarakhand INDIA 247661",Indian Non-Government Company
U40100UR2003PLC033442,AGLAR POWER LIMITED,ACTIVE,Public,Company Limited by Shares,"100,000,000.00","87,264,400.00",31-10-03,Uttarakhand,RoC-Uttarakhand,"Electricity, Gas & Water companies","Waverly View Apartments, Near Waverly Convent School Mussoorie Uttarakhand INDIA 248179",Indian Non-Government Company
U27201UR2004PTC032332,SAVOIR FAIRE MANUFACTURING COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","5,965,000.00",07-05-04,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.29, SECTOR 3A INTEGRATED INDUSTRIAL ESTATE,SIDCUL HARIDWAR Uttarakhand INDIA 249403",Indian Non-Government Company
U24239UR1972PLC032471,YASH PHARMA LABORATORIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"55,000,000.00","52,400,000.00",18-11-72,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","Khasara No.19, Village Raipur, Pargana Bhagwanpur, Tehsil Roorki, Dist-Haridwar, Uttaranchal Roorki Uttarakhand INDIA 247661",Indian Non-Government Company
U52201UR1997PTC000250,SHIV SHAKTI PROCESSED FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","15,000,000.00",02-07-97,Uttarakhand,RoC-Uttarakhand,Trading,"SHIV SHAKTI PROCESSED FOODS PRIVATE LIMITED VILLAGE SHIMLA PISTOR, P.O. LAL PUR, KICHHA ROAD, RUDRAPUR Uttarakhand INDIA 263148",Indian Non-Government Company
U51310UR2004PTC001141,SCHDAN FASHION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","10,250,050.00",06-09-04,Uttarakhand,RoC-Uttarakhand,Trading,"E 403, WINDLASS APARTMENT, CURZON ROAD, DALANWALA DEHRADUN Uttarakhand INDIA 248001",Indian Non-Government Company
U63040UR2005PTC032395,ELLEYS INDUSTRIES (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","6,806,250.00",04-05-05,Uttarakhand,RoC-Uttarakhand,"Transport, storage and Communications","PLOT NO. 54 TO 58, SECTOR 8A, SIDCUL IIE, HARIDWAR Uttarakhand INDIA 249401",Indian Non-Government Company
U29197UR2002PLC033315,FORBES AQUAMALL LIMITED,AMALGAMATED,Public,Company Limited by Shares,"5,000,000.00","5,000,000.00",28-08-02,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),"KHASRA No. 3946,3961,3962 MAJRI GRANT LAL TAPPAR, INDUSTRIAL AREA DEHRADUN Uttarakhand INDIA 248140",Indian Non-Government Company
U51311UR1998PLC001289,GENUS INNOVATION LIMITED,ACTIVE,Public,Company Limited by Shares,"60,000,000.00","37,252,910.00",27-01-98,Uttarakhand,RoC-Uttarakhand,Trading,"Plot No. 22, Begumpur Industrial Area, IP-IV, Bahadrabad Haridwar Uttarakhand INDIA 249402",Indian Non-Government Company
U45201UR1999PTC015731,UNIQUE BUILDTECH ENGINEERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",02-07-99,Uttarakhand,RoC-Uttarakhand,Construction,HOTEL GURTAJ BUILDING 2 KM STONE BAZPUR ROAD KASHIPUR DISTT U S NAGAR Uttarakhand INDIA 244713,Indian Non-Government Company
U45201UR2003PTC033699,DEVBHOOMI CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","895,000.00",14-05-03,Uttarakhand,RoC-Uttarakhand,Construction,"EKANT KUTI, HARIDWAR ROAD, RISHIKESH Uttarakhand INDIA 248001",Indian Non-Government Company
U74999UR2003PTC000348,MOTISONS COMMODITIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","700,000.00",23-10-03,Uttarakhand,RoC-Uttarakhand,Business Services,"2ND FLOOR, CHANDWANI SMARITI BHAWAN JWALAPUR-KANKHAL MAIN ROAD, NEAR RAM NAGAR HARIDWAR Uttarakhand INDIA 249403",Indian Non-Government Company
U24234UR2005PTC032730,SBL INDUSTRIES PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",26-04-05,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","Plot No. 3 , Sector-12 IIE, Sidcul Haridwar Uttarakhand INDIA 249403",Indian Non-Government Company
U67120UR2005PTC000351,MOTISONS SHARES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","16,200,000.00",13-07-05,Uttarakhand,RoC-Uttarakhand,Finance,"2nd Floor, Chandwani Smariti Bhawan Jwalapur-Kankhal Main Road,Near Ram Nagar HARIDWAR Uttarakhand INDIA 249403",Indian Non-Government Company
L51226UR1918PLC000023,DTC INDIA LIMITED,ACTIVE,Public,Company Limited by Shares,"5,000,000.00","1,020,000.00",06-03-18,Uttarakhand,RoC-Uttarakhand,Trading,MIDFORD HOUSEBALLOOPUR DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001,Indian Non-Government Company
U65923UR1922PLC000234,THE NAINITAL BANK LIMITED,ACTIVE,Public,Company Limited by Shares,"1,500,000,000.00","675,000,000.00",31-07-22,Uttarakhand,RoC-Uttarakhand,Finance,G B PANT ROADNAINITAL NAINITAL UTTARANCHAL Uttarakhand INDIA 263001,Indian Non-Government Company
U45201UR1929PLC000374,AGRICULTURAL AND INDUSTRIAL SYNDICATE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"200,000.00","200,000.00",13-04-29,Uttarakhand,RoC-Uttarakhand,Construction,"H.NO.13/272,SHAHVILAYAT ST. SAHARANPUR UTTAR PRADESH Uttarakhand INDIA",Indian Non-Government Company
U51109UR1935PTC000663,INTERNATIONAL CO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000.00","2,000.00",18-07-35,Uttarakhand,RoC-Uttarakhand,Trading,MAJRA P O-MAJRA DEHRADUN Uttarakhand INDIA,Indian Non-Government Company
U34102UR1945PTC001284,HIGHWAY MOTOR TRANSPORT COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","160,000.00",14-03-45,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),69GANDHI ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001,Indian Non-Government Company
U34103UR1947PLC001813,INSTALMENT CORPN LIMITED,UNDER LIQUIDATION,Public,Company Limited by Shares,"500,000.00","500,000.00",30-09-47,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),167 PALTAN BAZAR PRITAMPRITAM CASTLE DEHRADUN UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U24232UR1948PTC001954,AMRITDHARA PHARMACY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","210,000.00",05-07-48,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","AMRITDHARA BHAWAN, 97-RAJPURA ROAD DEHRADUN Uttarakhand INDIA 248001",Indian Non-Government Company
U24232UR1948PLC002111,THE GARHWAL FARMERS INDUSTRIAL TRADERS COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","9,000.00",05-04-48,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",P.O. KOTDWARAGARHWAL GARHWAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U01122UR1949PLC002119,KASHIPUR AGRICULTURAL SYNDICATE LTD,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","194,000.00",27-04-49,Uttarakhand,RoC-Uttarakhand,Agriculture and Allied Activities,"shivalal garden KASHIPUR, NAINITAL KASHIPUR, NAINITAL Uttarakhand INDIA",Indian Non-Government Company
U24241UR1949PLC002212,KUMAON INDUSTRIES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","100,100.00",05-12-49,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",KATHGODAMNAINITAL NAINITAL UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65921UR1950PLC002242,ORIENTAL PRODUCTIONS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00",NA,04-04-50,Uttarakhand,RoC-Uttarakhand,Finance,SUBHAS NAGARDEHRADUN DEHRADUN UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U22121UR1950PTC002304,HERALD PRESS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"400,000.00","12,000.00",09-12-50,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",THE MALLMASOORI DEHRADUN UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U15111UR1950PLC002313,NARAIN FOOD PRODUCTS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","62,000.00",27-12-50,Uttarakhand,RoC-Uttarakhand,Manufacturing (Food stuffs),"15,REST CAMPDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA",Indian Non-Government Company
U91110UR1951PTC002345,MATHEMATICAL INSTRUMENT MANUFACTURERS ASSN PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000.00",600,07-04-51,Uttarakhand,RoC-Uttarakhand,"Community, personal & Social Services",10CIVIL LINES ROORKEE UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65921UR1951PLC002348,A S CHUGH AND CO LIMITED,STRIKE OFF,Public,Company Limited by Shares,"600,000.00",NA,14-04-51,Uttarakhand,RoC-Uttarakhand,Finance,"8, ASLEY ROAD,DEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA",Indian Non-Government Company
U65933UR1952PTC002414,NIRMAN PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","50,000.00",05-03-52,Uttarakhand,RoC-Uttarakhand,NA,166RAJAPUR ROAD DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65923UR1952PLC002424,CHAWALA BANK LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"1,000,000.00","500,000.00",25-04-52,Uttarakhand,RoC-Uttarakhand,Finance,92PALTAN BAZAR DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U22121UR1952PTC002460,UTTAR BHARAT PUBLISHING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000.00","4,000.00",18-09-52,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",DHINGRA LODGE ARYA NAGARJAWALAPUR HARDWAR. UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65921UR1952PTC002469,ANIL FARMS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",24-11-52,Uttarakhand,RoC-Uttarakhand,Finance,"148,Kaula Garh Road DEHRADUN UTTRANCHAL Uttarakhand INDIA",Indian Non-Government Company
U91990UR1953PTC002483,TEHRI GARHWAL MOTOR OWNERS CORPORATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-03-53,Uttarakhand,RoC-Uttarakhand,"Community, personal & Social Services","13,CHANDRESHWAR ROAD, RISHIKESH,DEHRADUN dehradun Uttarakhand INDIA",Indian Non-Government Company
U24223UR1953PTC002500,VISHNU PHARMACEUTICALS WORKS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","18,000.00",20-06-53,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",VISHNU GHATHARDWAR HARDWAR UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U92112UR1953PTC002514,VOICE AND VISION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","10,000.00",05-10-53,Uttarakhand,RoC-Uttarakhand,"Community, personal & Social Services",SAKETALMORA ALMORA UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U35911UR1954PTC002531,COMMERCIAL AUTO (DEHRADUN) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",05-02-54,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),53 GANDHI ROAD DEHRADUN Uttarakhand INDIA 248001,Indian Non-Government Company
U65921UR1954PTC002534,GANGA CORPORATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","662,750.00",26-02-54,Uttarakhand,RoC-Uttarakhand,Finance,3- CIRCULARROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001,Indian Non-Government Company
U24111UR1954PTC002553,NEW INDIA CHEMICAL PHARMACEUTICAL WORKS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","940,000.00",16-10-54,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",47GANDHI ROAD DEHRADUN UTTAR PRADESH Uttarakhand INDIA 248001,Indian Non-Government Company
U34102UR1955PTC002577,THE ENGINEERS AND GENERAL TRADERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","12,000.00",23-05-55,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),Mai wara Lachhaman Jhula Hardwar Road Rishikesh Dehradun UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U15312UR1955PTC002585,DOOTERIAH KALAJ VALLEY TEA ESTATE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",20-08-55,Uttarakhand,RoC-Uttarakhand,Manufacturing (Food stuffs),19TILAK ROAD DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65921UR1955PTC002588,KRISHNA KATHA INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"400,000.00","20,000.00",03-09-55,Uttarakhand,RoC-Uttarakhand,Finance,BAREILLY RD.HALDWANI NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U17111UR1956PLC002609,AMITABH TEXTILES MILLS LIMITED,ACTIVE,Public,Company Limited by Shares,"2,500,000.00","1,157,000.00",12-03-56,Uttarakhand,RoC-Uttarakhand,Manufacturing (Textiles),PREMNAGAR PREM NAGAR UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U34102UR1957PTC002633,HARBANS TRANSPORT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00",200,27-10-57,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),NAINITAL ROAD Kathgodam NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U27310UR1956PTC002636,PRECISION INSTRUMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","429,000.00",30-10-56,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",53 CIVIL LINES ROORKEE Uttarakhand INDIA 247667,Indian Non-Government Company
U65921UR1956PTC002640,GOODWILL FINANCE CORPORATION PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00",200,23-11-56,Uttarakhand,RoC-Uttarakhand,Finance,NAINITAL ROADHALDWANI NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U15429UR1957PLC002655,BIST INDUSTRIAL CORPARTION LIMITED,STRIKE OFF,Public,Company Limited by Shares,"24,000,000.00",NA,20-03-57,Uttarakhand,RoC-Uttarakhand,Manufacturing (Food stuffs),POST KICHHAA 6 CONNAUGHT PLACE NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U24111UR1958PTC002692,HIMALAYAN PRODUCTS AND INDUSTRIES CORPN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",14-03-58,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",SHARDA BUILDING KATHGODAM HALDWANI NAINITAL Uttarakhand INDIA 263126,Indian Non-Government Company
U51109UR1958PTC002717,DOON UDYOG PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","500,000.00",24-09-58,Uttarakhand,RoC-Uttarakhand,Trading,59GANDHI ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001,Indian Non-Government Company
U45309UR1959PTC002764,DEHRADUN LIMESTONE CORPORATION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",NA,05-10-59,Uttarakhand,RoC-Uttarakhand,Construction,8HARDWAR ROAD DEHRADUN UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U15395UR1960PTC002788,SHANKAR MINIATURE BULB INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",NA,09-04-60,Uttarakhand,RoC-Uttarakhand,NA,34ARAHT BAZAR DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U36109UR1960PTC002807,GLASS BULBS PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,221,100.00",12-10-60,Uttarakhand,RoC-Uttarakhand,Manufacturing (Others),7 COOPERATIVE INDUSTRIAL ESTATE PATEL NAGAR DEHRADUN Uttarakhand INDIA 248001,Indian Non-Government Company
U27101UR1960PTC002870,GLASS BULBS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,500,000.00","1,221,000.00",12-10-60,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","15-A,Amrit Kaur Road Dehradun Uttarakhand INDIA",Indian Non-Government Company
U51109UR1962PTC002881,DOON INDUSTRIES AND AGENCIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","230,000.00",23-04-62,Uttarakhand,RoC-Uttarakhand,Trading,4 INDERBABA MARG KISHANPUR DEHRADUN Uttarakhand INDIA 248001,Indian Non-Government Company
U50300UR1962PTC002884,QUALITY INSTRUMENTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000.00","1,800.00",24-05-62,Uttarakhand,RoC-Uttarakhand,Trading,4 A B SATTI STROORKEE HARDWAR. UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U17111UR1962PTC002890,SHIWALIK WEAVERS ASSOCIATIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"250,000.00","250,000.00",16-07-62,Uttarakhand,RoC-Uttarakhand,Manufacturing (Textiles),8 MUNICIPAL ROADDEHRADUN DEHRADUN UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U17115UR1962PLC002911,HIMANCHAL TEXTILE MILLS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"15,000,000.00",NA,12-11-62,Uttarakhand,RoC-Uttarakhand,Manufacturing (Textiles),"4,Special Wing Prem Nagar . DEHRADUN UTTARANCHAL Uttarakhand INDIA",Indian Non-Government Company
U45202UR1962PTC002915,BERINAG INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","3,000.00",15-12-62,Uttarakhand,RoC-Uttarakhand,Construction,BISHT ESTATENAINITAL NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U45202UR1962PTC002918,KUMAON MINERALS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","5,000.00",18-12-62,Uttarakhand,RoC-Uttarakhand,Construction,8HARDWAR ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65921UR1963PTC002922,THREE STAR FINANCE AND CHIT FUND PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"200,000.00","25,800.00",18-01-63,Uttarakhand,RoC-Uttarakhand,Finance,9CHANDER ROAD DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U74999UR1963PTC002937,UTTARA KHAND PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","4,000.00",09-04-63,Uttarakhand,RoC-Uttarakhand,Business Services,BADRIPURDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U51109UR1963PTC002966,S.L. OBEROI MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",23-10-63,Uttarakhand,RoC-Uttarakhand,Trading,2-ARACE COURSE DEHRADUN UTTARANCHAL Uttarakhand INDIA 248001,Indian Non-Government Company
U34102UR1964PTC002991,DOON ENGINEERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"400,000.00","400,000.00",10-03-64,Uttarakhand,RoC-Uttarakhand,Manufacturing (Machinery & Equipments),12NEW RD DEHRADUN UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U65992UR1964PTC002993,VIRMANI FINANCE AND CHIT FUND PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"50,000.00","5,100.00",07-04-64,Uttarakhand,RoC-Uttarakhand,Finance,35 OLDCONNAUGHT PLACE Dehradun Uttarakhand INDIA,Indian Non-Government Company
U55101UR1964PTC003011,SEEMANCHAL PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","115,000.00",23-07-64,Uttarakhand,RoC-Uttarakhand,Trading,CINEMA LINEPITHORA GARH UTTRANCHAL UTTRANCHAL Uttarakhand INDIA 262501,Indian Non-Government Company
U45201UR1964PTC003025,BORDER ENTERPRISES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","470,000.00",24-10-64,Uttarakhand,RoC-Uttarakhand,Construction,DHARCHULADISTRICT PITHORAGARH DHARCHULA UTTARANCHAL Uttarakhand INDIA 262545,Indian Non-Government Company
U25209UR1965PTC003037,DOON VALLEY ENGINEERING COMPANY PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00",300,22-01-65,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",3JILADHISH BHAWAN MARG DEHRADUN UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U25209UR1965PTC003038,DOON PLASTIC INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",200,22-01-65,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)","3,Ziladhish Bhavan Marg DEHRADUN UTTRANCHAL Uttarakhand INDIA",Indian Non-Government Company
U51109UR1965PTC003039,RAMSONS ENGINEERING CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-01-65,Uttarakhand,RoC-Uttarakhand,Trading,"35, AJIT PRASAD MARG, DEHRADUN Uttarakhand INDIA",Indian Non-Government Company
U65992UR1965PTC003054,HIMALAYA FINANCE AND CHIT FUND PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","45,000.00",09-04-65,Uttarakhand,RoC-Uttarakhand,Finance,"11-A,TILAK RD DEHRADUN UTTRACHAL Uttarakhand INDIA",Indian Non-Government Company
U74999UR1965PTC003100,LAWENN ASTRA INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","58,000.00",17-11-65,Uttarakhand,RoC-Uttarakhand,Business Services,27BRAJPUR RD DEHRADUN UTTAR PRADESH Uttarakhand INDIA,Indian Non-Government Company
U51109UR1966PTC003112,JAGRITI PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","12,000.00",12-04-66,Uttarakhand,RoC-Uttarakhand,Trading,GANDHI ROADDEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U65992UR1968PTC003213,NORTHELAND CHIT FUND FINANCE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"90,000.00","1,500.00",11-11-68,Uttarakhand,RoC-Uttarakhand,Finance,36CH AKRATA RD DEHRADUN. UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U01122UR1969SGC003228,UTTARAKHAND SEEDS & TARAI DEVELOPMENT CORPORATION LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","40,832,600.00",27-02-69,Uttarakhand,RoC-Uttarakhand,Agriculture and Allied Activities,PANTNAGAR P O HALDI DISTT. UDHAM SINGH NAGAR UTTARANCHAL Uttarakhand INDIA 263146,State Government Company
U51109UR1969PTC003235,DOON VALLEY PAPER DISTRIBUTING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","25,000.00",10-04-69,Uttarakhand,RoC-Uttarakhand,Trading,6/7RAJA ROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA,Indian Non-Government Company
U24112UR1969PTC003264,SHIVALIK TRADING AGENCY PRIVATE LIMITED,UNDER LIQUIDATION,Private,Company Limited by Shares,"500,000.00","200,000.00",02-07-69,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",2206D.L.ROAD DEHRADUN UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
U24112UR1969PTC003266,UTTAR PRADESH VAN UDYOG PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","401,000.00",31-07-69,Uttarakhand,RoC-Uttarakhand,"Manufacturing (Metals & Chemicals, and products thereof)",BISHT BHAVANNEAR CALTEX KATHGODAM NAINITAL UTTARANCHAL Uttarakhand INDIA 263126,Indian Non-Government Company
U01122UR1969PTC003293,RANA KRISHI UDYOGS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","115,000.00",15-10-69,Uttarakhand,RoC-Uttarakhand,Agriculture and Allied Activities,KHATIVENAINITAL NAINITAL UTTRANCHAL Uttarakhand INDIA,Indian Non-Government Company
