CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U55101AS2004PTC007366,TOYASI DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","7,675,000.00",16-03-04,Assam,RoC-Shillong,Trading,SHIVA HARDWARE STORESS R C B ROAD FANCY BAZAR GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U01117AS2004PTC007367,ASSAM AROMA AND HERBS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","815,000.00",16-03-04,Assam,RoC-Shillong,Agriculture and Allied Activities,LAHKAR UDYOG PVT LTDN H 37 A PARUA CHARIALI SONITPUR TEZPUR ASSAM Assam INDIA,Indian Non-Government Company
U45400AS2004PTC007368,AMBIKA NIRMAN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","5,312,500.00",17-03-04,Assam,RoC-Shillong,Construction,"AMBIKA APARTMENT, 1st FLOOR, BIJULI MILL ROAD MANIPURI BASTI, PALTAN BAZAR GUWAHATI Assam INDIA 781007",Indian Non-Government Company
U85110AS2004PTC007369,COMPLETE MEDICAL CARE & RESEARCH INSTITUTE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","8,500,000.00",18-03-04,Assam,RoC-Shillong,"Community, personal & Social Services","C O NEMCARE HOSPITAL, G S ROAD, BHANGAGARH, GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U51228AS2004PTC007370,RONGPI WINES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",22-03-04,Assam,RoC-Shillong,Trading,THANA ROAD RONGMONGWEDIPHU KARBI ANGLONG ASSAM Assam INDIA,Indian Non-Government Company
U24233AS2004PTC007371,BULL'S EYE CONSULTANTS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",22-03-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","HOUSE NO. 3, 2ND FLOOR, SARVODAYA PATH, G.S. ROAD, ABC GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U15311AS2004PTC007372,NIMUS FOOD PRODUCTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",22-03-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),U BYE LANE P S CHANDMARIK.K.B. ROAD P O CHENKUTHI NEAR BIDYA MANDIR SCHOOL GUWAHATI Assam INDIA 781003,Indian Non-Government Company
U51909AS2004PTC007373,YELLOW FOURIER TECHNOLOGIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","874,197.00",24-03-04,Assam,RoC-Shillong,Trading,C O DEPTT OF ECEIIT GUWAHATI NORTH GUWAHATI ASSAM Assam INDIA 781039,Indian Non-Government Company
U51109AS2004PTC007374,WARES & WANTS TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"17,500,000.00","16,255,000.00",26-03-04,Assam,RoC-Shillong,Trading,"5TH FLOOR, MONAL TOWER OPP: STATE SECRETARIAT, G.S.ROAD GUWAHATI Assam INDIA 781006",Indian Non-Government Company
U51109AS2004PTC007375,MERCANTILE MARKETING INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"17,500,000.00","16,086,650.00",26-03-04,Assam,RoC-Shillong,Trading,"TRIPTI COMMERCIAL COMPLEX, 1ST FLOOR, GANESHGURI CHARALI, G.S. ROAD GUWAHATI Assam INDIA 781006",Indian Non-Government Company
U51228AS2004PTC007377,SANGAM LIQUOR PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","300,000.00",02-04-04,Assam,RoC-Shillong,Trading,DHARAPUR CHARALIDHARAPUR ASSAM Assam INDIA,Indian Non-Government Company
U92199AS2004PTC007379,LEADING EDGE VENTURES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",05-04-04,Assam,RoC-Shillong,"Community, personal & Social Services",ARATI PLAZA NEAR CHANDMARIFLY OVER R G BARUAH ROAD GUWAHATI Assam INDIA,Indian Non-Government Company
U74910AS2004PTC007380,SONITPUR SECURITY SERVICE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",05-04-04,Assam,RoC-Shillong,Business Services,COTTON ROADP O TEZPUR ASSAM SUNITPUR Assam INDIA,Indian Non-Government Company
U70101AS2004PTC007381,H & Z DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","820,000.00",06-04-04,Assam,RoC-Shillong,Real Estate and Renting,JAYANTA COMMERCIAL CENTER1 ST FLOOR G N B ROAD GUWAHATI ASSAM Assam INDIA 781003,Indian Non-Government Company
U25202AS2004PTC007382,ABDOS LAMITUBES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","19,165,100.00",12-04-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","NH-37, PUB-BORAGAON P.O.- GARCHUK GUWAHATI Assam INDIA 781035",Indian Non-Government Company
U15411AS2004PTC007384,SPRIVNGVALLEY FOODS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",12-04-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),NCB ROADPAN BAZAR GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U23101AS2004PTC007385,RAMA COKE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,100,000.00","200,000.00",12-04-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NEAR CITY DHABAKAMARKUSHI SONAPUR ASSAM Assam INDIA,Indian Non-Government Company
U70101AS2004PLC007386,ASOM PRAGATI INFRASTRUCTURE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"5,000,000.00","500,000.00",12-04-04,Assam,RoC-Shillong,Real Estate and Renting,SANMATI PLAZA2ND FLOOR G S ROAD BHANGAGARH GUWAHATI Assam INDIA 781005,Indian Non-Government Company
U15312AS2004PTC007387,GREEN VALLEY RICE TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","8,610,000.00",12-04-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),"STATION ROAD, NALBARI Assam INDIA 781335",Indian Non-Government Company
U70101AS2004PTC007388,ANANDEE BUILDERS AND SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","1,000,000.00",13-04-04,Assam,RoC-Shillong,Real Estate and Renting,"KUSUM MENSION ( ABOVE ALL CARE DIAGNOSTIC AND RESEARCH CENTRE ) RAJGARH ROAD , BHANGAGARH GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U24229AS2004PLC007389,G J FRAGRANCE & AROMATICS LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","10,000,000.00",13-04-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","EXPRESS COMPLEX, DR B BARUAH ROAD ULUBARI , GUWAHATI Assam INDIA 781007",Indian Non-Government Company
U55101AS2004PLC007390,ROSE VALLEY PROJECTS LIMITED,ACTIVE,Public,Company Limited by Shares,"250,000,000.00","80,916,710.00",13-04-04,Assam,RoC-Shillong,Trading,"724, PEACE ENCLAVE ULUBARI GUWAHATI Assam INDIA 781007",Indian Non-Government Company
U64202AS2004PTC007393,NORTH EAST COMMUNICATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","200,000.00",22-04-04,Assam,RoC-Shillong,"Transport, storage and Communications",109 DHANUKA COMPLEXBLOCK A 1ST FLOOR S J ROAD ATHGAON GUWAHATI Assam INDIA 781001,Indian Non-Government Company
U22121AS2004PTC007394,JANAMAT PUBLICATION PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"2,000,000.00","150,000.00",27-04-04,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",JANAMAT PUBLICATIONS PVT LTDRANGARH LINK ROAD GUWAHATI Assam INDIA 781007,Indian Non-Government Company
U45203AS2004PTC007395,PANNA PRAGATI INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"9,000,000.00","8,995,000.00",27-04-04,Assam,RoC-Shillong,Construction,"224, SHREE MANTA MARKET, A.T. ROAD GUWAHATI Assam INDIA 781001",Indian Non-Government Company
U36912AS2004PTC007396,GEOSHINE GEMS INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,940,000.00",27-04-04,Assam,RoC-Shillong,Manufacturing (Others),"PRAG PLAZA, 6TH FLOOR GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U72200AS2004PTC007397,MDM INFRASTRUCTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","150,000.00",27-04-04,Assam,RoC-Shillong,Business Services,"SACHAL ROAD, SIX MILE NEAR POLICE POINT, GUWAHATI Assam INDIA 781022",Indian Non-Government Company
U74140AS2004PTC007398,CBR CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","451,000.00",29-04-04,Assam,RoC-Shillong,Business Services,C/O ISUM MOTORSNIKAMULSATRA TEZPUR ASSAM Assam INDIA,Indian Non-Government Company
U51909AS2004PTC007400,RANJEETA ENTERPRIVSES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","809,000.00",30-04-04,Assam,RoC-Shillong,Trading,PRAKASH BAZARTINSUKIA ASSAM Assam INDIA 786125,Indian Non-Government Company
U70101AS2004PTC007401,STARLING PROJECTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","425,000.00",30-04-04,Assam,RoC-Shillong,Real Estate and Renting,"ANUJ BHAWAN, SARAF BHATTI GUWAHATI Assam INDIA 781034",Indian Non-Government Company
U70101AS2004PTC007402,SOUTH WEST PROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","11,145,000.00",30-04-04,Assam,RoC-Shillong,Real Estate and Renting,ANUJ BHAWANSARAF BHATTI GUWAHATI ASSAM Assam INDIA 781008,Indian Non-Government Company
U92199AS2004PTC007403,FUNSHINE GETAWAYS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"20,000,000.00","16,790,000.00",30-04-04,Assam,RoC-Shillong,"Community, personal & Social Services",B N HAZARIKA ROADTEMPLE ROAD GAYANGOAN SIVSAGAR ASSAM Assam INDIA,Indian Non-Government Company
U27106AS2004PTC007404,CACHAR ISPAT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","3,474,500.00",05-05-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",12 M S ROADFANCY BAZAR GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U51909AS1981PLC007406,SM CORPORATION LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","3,926,160.00",05-06-81,Assam,RoC-Shillong,Trading,"ANIL PLAZA, 3RD FLOOR,NEAR IDBI BANK, G.S.ROAD, GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U27106AS2004PTC007407,NORTH EAST ROLLING MILL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"12,500,000.00","11,250,000.00",06-05-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",RED CROSS ROADP O SIVASAGAR SIVASAGAR ASSAM Assam INDIA 785640,Indian Non-Government Company
U51909AS2004PTC007408,DHONSIRI COMMODITIES & ADVISORY SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","130,000.00",07-05-04,Assam,RoC-Shillong,Trading,N C B ROADABOVE GANESH TRADERS PAN BAZAR GUWAHATI Assam INDIA 781001,Indian Non-Government Company
U01132AS2004PTC007411,NUCLEUS TEA AND PLANTATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,100,000.00","5,100,000.00",11-05-04,Assam,RoC-Shillong,Agriculture and Allied Activities,UDAIPURCHOWKIDINGHEE DIBRUGARH ASSAM Assam INDIA 786001,Indian Non-Government Company
U45203AS2004PTC007412,SHYAMAL BORUAH ASSOCIATES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"25,000,000.00","23,005,000.00",11-05-04,Assam,RoC-Shillong,Construction,"S G COMMERCIAL COMPLEX MANCOTTA ROAD, DIBRUGARH Assam INDIA 786001",Indian Non-Government Company
U72200AS2004PTC007414,VERSINE TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,100.00",18-05-04,Assam,RoC-Shillong,Business Services,"G1, RAJA RAJESHWAR SINGH PALACE SILPUKHURI WEST BANK, G. N. BORDOLOI ROAD GUWAHATI Assam INDIA 781003",Indian Non-Government Company
U15491AS2004PTC007415,MANOKAMNA TEA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","1,000,000.00",18-05-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),K KOCH LANEPUB SARANIA GUWAHATI ASSAM Assam INDIA 781003,Indian Non-Government Company
U74210AS2004PTC007416,SMILE POWER ENGINEERING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",19-05-04,Assam,RoC-Shillong,Business Services,CARE OF BANIKANTA DEKAAMBIKAGIRI NAGAR CHARIALI AGALI PATH GUWAHATI ASSAM Assam INDIA 781024,Indian Non-Government Company
U70101AS2004PTC007418,G N B B CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",25-05-04,Assam,RoC-Shillong,Real Estate and Renting,BHARATI NIWASBASISTHAPUR BYE LANE NO 1 WIRELESS DISPUR GUWAHATI Assam INDIA 781006,Indian Non-Government Company
U21023AS2004PLC007419,PBSL PAPER PROCESSORS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"10,000,000.00","500,000.00",25-05-04,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",RANGPURR G BARUA ROAD RANGPUR PATH GUWAHATI Assam INDIA,Indian Non-Government Company
U05004AS2004PTC007422,SHREE PRAGATI ASHA AGRO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",27-05-04,Assam,RoC-Shillong,Agriculture and Allied Activities,SONAPURKAMRUP ASSAM Assam INDIA 782402,Indian Non-Government Company
U74140AS2004PTC007423,HIMALAYAN PROJECT PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","100,000.00",27-05-04,Assam,RoC-Shillong,Business Services,RAJGARH MAIN ROADNEAR BIHUTULI RAJGARH GUWAHATI Assam INDIA 781007,Indian Non-Government Company
U17116AS2004PTC007424,SUMATI PRODUCTION AND MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"6,500,000.00","6,410,000.00",27-05-04,Assam,RoC-Shillong,Manufacturing (Textiles),NEAR AGRICULTURE COLLEGEKHANAPARA GUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U01132AS2004PTC007425,AMLONGCHUNG TEA COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","100,000.00",27-05-04,Assam,RoC-Shillong,Agriculture and Allied Activities,PHUKAN NAGARSIBSAGAR ASSAM Assam INDIA,Indian Non-Government Company
U70101AS2004PTC007426,PRERONA INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"12,500,000.00","11,110,000.00",28-05-04,Assam,RoC-Shillong,Real Estate and Renting,HATIGAONNEAR HATIGAON HIGH SCHOOL DISPUR GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U51909AS2004PTC007429,UPV EXPORTERS & TRADERS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","100,000.00",03-06-04,Assam,RoC-Shillong,Trading,NARIKALBARI2ND BYE LANE ZOO NARANGI ROAD GUWAHATI Assam INDIA 781024,Indian Non-Government Company
U51228AS2004PTC007430,PURPLE WINES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",03-06-04,Assam,RoC-Shillong,Trading,A T ROADBHARALUMUKH GUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U51909AS2004PTC007432,ALLECTO IMPEX PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"600,000.00","100,000.00",07-06-04,Assam,RoC-Shillong,Trading,DR B K KAKOTI ROADULUBARI GUWAHATI Assam INDIA 781007,Indian Non-Government Company
U51909AS2004PTC007433,D R BRIJMOHAN AND SONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","11,384,000.00",08-06-04,Assam,RoC-Shillong,Trading,G S ROADOPPOSITE RAJIV BHAWAN GUWAHATI ASSAM Assam INDIA 781005,Indian Non-Government Company
U22122AS2004PTC007435,SUREKA PUBLICATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","1,450,000.00",10-06-04,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)","S.S. ROAD, AFSAR ALI LANE LAKHTOKIA GUWAHATI Assam INDIA 781001",Indian Non-Government Company
U74140AS2004PTC007436,NEZONE PROJECT CONSULTANCY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"45,000,000.00","41,620,000.00",10-06-04,Assam,RoC-Shillong,Business Services,House No 3/1 Rajdeep Complex FA Road Kumarpara Guwahati Assam INDIA 781009,Indian Non-Government Company
U26921AS2004PTC007437,JOYPUR MECHANISED BRICKS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,720,000.00",10-06-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NE 1 AMARWATTY PATHAMARWATTY PALACE CHRISTIAN BASTI DISPUR GUWAHATI Assam INDIA 781005,Indian Non-Government Company
U26921AS2004PTC007438,SONA BRICKS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","250,000.00",11-06-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",B B ROADBARAHALIA DIST SONITPUR TEZPUR Assam INDIA,Indian Non-Government Company
U70101AS2004PTC007439,SANMATI INFRAPROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","5,554,000.00",14-06-04,Assam,RoC-Shillong,Real Estate and Renting,B 2 SECOND FLOORLAHKAR COMMERCIAL COMPLEX A T ROAD GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U67200AS2004PTC007440,ABLATIVE INSURANCE AGENCY PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",14-06-04,Assam,RoC-Shillong,Finance,1ST FLOOR NILMONI BHAVANABOVE PURBANCHAL AGENCY JANIGANJ BAZAR SILCHAR Assam INDIA,Indian Non-Government Company
U15491AS2004PTC007441,TRENDY TEA COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","250,000.00",15-06-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),KUMGURIBIJLIBARI CHANDRAPARA KOKRAJAHAR Assam INDIA,Indian Non-Government Company
U24232AS2004PTC007442,SAIKIA DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","18,932,500.00",15-06-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","NA-ALI, BONGLA PUKHURI JORHAT Assam INDIA 785001",Indian Non-Government Company
U70101AS2004PTC007445,SURESH MADHAB INFRASTRUCTURE COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",22-06-04,Assam,RoC-Shillong,Real Estate and Renting,"C/O- B. DOWANI, ARUN APARTMENT PUB SARANIA, MAIN ROAD, CHANDMARI GUWAHATI Assam INDIA 781003",Indian Non-Government Company
U74210AS2004PTC007446,FLORA INFRASTRUCTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","150,000.00",22-06-04,Assam,RoC-Shillong,Business Services,GANESHGURI CHARIALINEAR RAJDHANI APARTMENTS R G BARUAH ROAD GUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U51226AS2004PTC007447,PREKSHA SALES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,500,000.00","3,500,000.00",23-06-04,Assam,RoC-Shillong,Trading,VASANT KUNJ COMMERCIAL COMPLEXBARTHAKUR MILL ROAD ULUBARI GUWAHATI ASSAM Assam INDIA 781007,Indian Non-Government Company
U70101AS2004PTC007448,KAMRUP INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","1,700,000.00",25-06-04,Assam,RoC-Shillong,Real Estate and Renting,NEHA APARTMENTFLAT NO 7106 A S J ROAD ATHGAON GUWAHATI Assam INDIA 781001,Indian Non-Government Company
U50101AS2004PTC007449,RADIANT MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",25-06-04,Assam,RoC-Shillong,Trading,"3 RD FLOOR, RAM KUMAR ARCADE, CHATRI BARI ROAD GUWAHATI Assam INDIA 781001",Indian Non-Government Company
U15520AS2004PTC007450,RAJ ALCO BREW PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"6,000,000.00","5,275,000.00",29-06-04,Assam,RoC-Shillong,Manufacturing (Food stuffs),G S ROAD GUWAHATI Assam INDIA 781005,Indian Non-Government Company
U23109AS2004PTC007451,JAI KAMAKHYA COKE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","840,000.00",29-06-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SIKARI COMPLEXS J ROAD ATHGAON GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U51219AS2004PTC007453,KHAN AGRO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","101,000.00",30-06-04,Assam,RoC-Shillong,Trading,AT NEW MARKETHOWLY ASSAM BARPETA Assam INDIA,Indian Non-Government Company
U92132AS2004PTC007454,RHINO ENTERTAINMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","150,000.00",30-06-04,Assam,RoC-Shillong,"Community, personal & Social Services",G S ROAD DISPUR GUWAHATI ASSAM Assam INDIA 781005,Indian Non-Government Company
U01132AS2004PTC007455,MEGHA TEA COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","900,000.00",30-06-04,Assam,RoC-Shillong,Agriculture and Allied Activities,MORAN KHATKHATIMORZAN DIBRUGARH DIBRUGARH Assam INDIA,Indian Non-Government Company
U63090AS2004PTC007458,BENGAL ASSAM INFRASTRUCTURE & WEIGH BRIDGE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","120,000.00",05-07-04,Assam,RoC-Shillong,"Transport, storage and Communications",BARBORA COMPLEXRAJGARH ROAD ASSAM GUWAHATI Assam INDIA,Indian Non-Government Company
U17124AS2004PLC007460,RENAISSANCE TEXTILES LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","500,000.00",07-07-04,Assam,RoC-Shillong,Manufacturing (Textiles),"RAM KUMAR PLAZA, 4 TH FLOOR CHATRIBARI GUWAHATI Assam INDIA",Indian Non-Government Company
U70101AS2004PTC007461,BRAHMAPUTRA RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","14,814,000.00",07-07-04,Assam,RoC-Shillong,Real Estate and Renting,"21, S.K. BHUIYAN ROAD DIGHALIPUKHURI ROAD GUWAHATI Assam INDIA 781001",Indian Non-Government Company
U51228AS2004PTC007462,MIRROR LIQUOR PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",08-07-04,Assam,RoC-Shillong,Trading,A T ROADKALIPUR GUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U70101AS2004PTC007463,HILL VIEW HOUSING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",08-07-04,Assam,RoC-Shillong,Real Estate and Renting,A T ROADKALIPUR KAMRUP GUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U23101AS2004PTC007464,PRIVDE COKE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","17,697,000.00",12-07-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","House No 3/1 Rajdeep Complex FA Road, Kumarpara Guwahati Assam INDIA 781009",Indian Non-Government Company
U85120AS2004PTC007465,NORTH EAST DENTAL CARE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","520,000.00",13-07-04,Assam,RoC-Shillong,"Community, personal & Social Services",CHILARAI PATHOPP ICICI BANK G S ROAD GUWAHATI Assam INDIA,Indian Non-Government Company
U74140AS2004PTC007467,MIDHEAVEN CONSULTANCY & SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",14-07-04,Assam,RoC-Shillong,Business Services,APURBA PATHBYE LANE 5 R G BARUAH ROAD GUWAHATI Assam INDIA 781003,Indian Non-Government Company
U70101AS2004PTC007468,ROOTS BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"8,500,000.00","120,000.00",19-07-04,Assam,RoC-Shillong,Real Estate and Renting,HOTEL RAJMAHALA T ROAD GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U70101AS2004PTC007469,KAUSTAV CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","760,000.00",20-07-04,Assam,RoC-Shillong,Real Estate and Renting,HOUSE OF PRAFULLA KALITAPUB JYOTI NAGAR GUWAHATI Assam INDIA 781021,Indian Non-Government Company
U23101AS2004PTC007470,QUALITY COKE INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","28,108,000.00",20-07-04,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",309 BARUAH MARKETT R PHOOKAN ROAD FANCY BAZAR GUWAHATI ASSAM Assam INDIA 781001,Indian Non-Government Company
U51228AS2004PLC007471,NILACHAL BREWERIES & BOTTLERS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",20-07-04,Assam,RoC-Shillong,Trading,AMBIKAGIRI PATHR G BARUA ROAD P O ZOO ROAD GUWAHATI Assam INDIA 781024,Indian Non-Government Company
U92199AS2004PTC007472,CHOICE EVENTS & TRADE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","300,000.00",20-07-04,Assam,RoC-Shillong,"Community, personal & Social Services",HOUSE OF FRIENDSHIPRAJGARH ROAD ASSAM GUWAHATI Assam INDIA,Indian Non-Government Company
