CIN,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,ROC,DESCRIPTION,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U74900PY2009PTC002397,NEELAM KURAL GALLERY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-12-09,Pondicherry,RoC-Pondicherry,Business Services,"NO.54, CAPTAIN MARTUS XAVIER STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74999PY2009PTC002398,ECO SUN TECHNOLOGY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,23-12-09,Pondicherry,RoC-Pondicherry,Business Services,"NO 19 ANNAI THERESA STREET,RAJA NAGAR ORLEANPET Pondicherry INDIA 605005",Indian Non-Government Company
U52310PY2010PTC002404,SUBRA SCIENTIFIC PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,01-08-10,Pondicherry,RoC-Pondicherry,Trading,"NO.54, BALA THANDAYUDHAM STREET, ( BEHIND N.T. MAHAL ), ELLAIPILLAICHAVADY PONDICHERRY Pondicherry INDIA 605005",Indian Non-Government Company
U74900PY2009PTC002402,ARYAVARTA TOUR PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,30-12-09,Pondicherry,RoC-Pondicherry,Business Services,6 B CANDAPPA STREET PONDICHERRY Pondicherry INDIA 605001,Indian Non-Government Company
U24232PY2010PTC002405,SOLARIS FORMULATIONS INDIA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,01-12-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","NO: 15/7, CUDDALORE ROAD (ECR), TOLGATE, ARIYANKUPPAM PUDUCHERRY Pondicherry INDIA 605007",Indian Non-Government Company
U74140PY2010PTC002418,GENVAL CONSULTING GROUP PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,17-02-10,Pondicherry,RoC-Pondicherry,Business Services,"C2,SHARON CHATEAU, LEVEL 2 NO.47, LAWSPET MAIN ROAD PONDICHERRY Pondicherry INDIA 605008",Indian Non-Government Company
U24232PY2010PTC002407,SUNGLOW PHARMACEUTICALSS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,36000000,30550000,18-01-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.29-38, OPPOSITE TO CO-OP MILK DAIRY (PONLAIT) KURUMBAPET PONDICHERRY Pondicherry INDIA 605009",Indian Non-Government Company
U70102PY2010PTC002421,GEEPAS REALTY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,22-02-10,Pondicherry,RoC-Pondicherry,Real Estate and Renting,"DOOR NO MMC NO 11/67A, NEAR MAHE GOVT HOSPITAL MAHE Pondicherry INDIA 673310",Indian Non-Government Company
U72900PY2010PTC002410,BRIGHT TECH COMPUTER EDUCATION PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-01-10,Pondicherry,RoC-Pondicherry,Business Services,"No.36, 3rd CROSS SUBBAIAH NAGAR PUDUCHERRY Pondicherry INDIA 605005",Indian Non-Government Company
U72900PY2010PTC002416,BRISKON SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,02-08-10,Pondicherry,RoC-Pondicherry,Business Services,"NO 81, 3RD CROSS STREET THIRUMAL NAGAR Pondicherry Pondicherry INDIA 605013",Indian Non-Government Company
U92100PY2010PTC002420,WORD TO WORLD TELEVISION PRIVATE LIMITED,ACTIVE,PRIV,CLSH,50000000,50000000,18-02-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services","NO. 4 , FIRST STREET,INDIRA NAGAR EXTENSION GORIMEDU PUDUCHERRY Pondicherry INDIA 605006",Indian Non-Government Company
U85100PY2010PTC002435,MARCKS HOSPITAL AND EDU-CARE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,2500000,300000,24-03-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services","VIII/ 279 C, DENTAL COLLEGE CAMPUS CHALAKKARA, PALLOOR PO MAHE Pondicherry INDIA 673333",Indian Non-Government Company
U29100PY2010PTC002411,SUNNA ENERGY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,02-01-10,Pondicherry,RoC-Pondicherry,Manufacturing (Machinery & Equipments),27 SAINT MARY STREET NEHRUVILLE LAWSPET PONDICHERRY Pondicherry INDIA 605008,Indian Non-Government Company
U74900PY2010PTC002412,AGATHE LAZARO DESIGNS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,02-03-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.26, CANDAPPA MUDALIAR STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U01111PY2010PTC002417,ALPHA ORGANIC SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,02-10-10,Pondicherry,RoC-Pondicherry,Agriculture and Allied Activities,"59/4A, ANNAI NAGAR ALANKUPPAM PONDICHERRY Pondicherry INDIA 605111",Indian Non-Government Company
U74900PY2010PTC002413,GAIA MATRIX PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,02-03-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.41, ROMAIN ROLLAND STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U72900PY2010PTC002414,BRAHAN CONSULTING SERVICES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,02-03-10,Pondicherry,RoC-Pondicherry,Business Services,"No.16D, KAPOOR STREET KAMARAJ NAGAR PUDUCHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U72200PY2010PTC002415,AJ INTERNET OUTSOURCING SOLUTIONS COMPANY PRIVATE LIMITED,STRIKE OFF,PRIV,CLSH,100000,100000,02-08-10,Pondicherry,RoC-Pondicherry,Business Services,"THIRD FLOOR-APARTMENT NO.7, DOOR NO.15-A, THILLAI NATTAR STREET, KURUSUKUKPPAM, PONDICHERRY Pondicherry INDIA 605012",Indian Non-Government Company
U55101PY2010PTC002419,SMAARTOTELS HOTELS TOURS AND TRAVELS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,17-02-10,Pondicherry,RoC-Pondicherry,Trading,"NO 180, T-1, IV CROSS, BHARATHIYAR STREET,JAYAMOORTHYRAJA NAGAR MUDALIARPET Pondicherry INDIA 605004",Indian Non-Government Company
U55101PY2010PTC002433,ANANTA HOTELS AND RESORTS (PONDICHERRY) PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-03-10,Pondicherry,RoC-Pondicherry,Trading,NO 96 PERUMAL KOIL STREET PONDICHERRY Pondicherry INDIA 605001,Indian Non-Government Company
U55101PY2010PTC002436,CHETTINAD HOTELS AND RESORTS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,25-03-10,Pondicherry,RoC-Pondicherry,Trading,"NO 4, 3RD FLOOR BUSSY STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U72300PY2010PTC002430,DIVINE CYBER SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,17-03-10,Pondicherry,RoC-Pondicherry,Business Services,PLOT NO.41 42 7TH CROSS EXTN NIVAS APPARTMENTS GNANAPRAGASAM NAGAR PONDICHERRY Pondicherry INDIA 605008,Indian Non-Government Company
U70101PY2010PTC002454,ATTITUDE DEVELOPERS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,13-05-10,Pondicherry,RoC-Pondicherry,Real Estate and Renting,"MMC- 1/312, OPPOSITE FISHERIES OFFICE PARAKKAL MAHE Pondicherry INDIA 673310",Indian Non-Government Company
U72900PY2010PTC002425,BALA COM PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,03-08-10,Pondicherry,RoC-Pondicherry,Business Services,"32, FIRST FLOOR, CHELLAN NAGAR, PONDICHERRY Pondicherry INDIA 605011",Indian Non-Government Company
U55101PY2010PTC002440,VEDHAPURI HOTELS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,30-03-10,Pondicherry,RoC-Pondicherry,Trading,"B-3, 2ND FLOOR, THIAGARAJA APPARTMENTS 6TH CROSS, ANNA NAGAR PONDICHERRY Pondicherry INDIA 605005",Indian Non-Government Company
U65990PY2010PTC002427,SPECTRUM FINANCE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,03-12-10,Pondicherry,RoC-Pondicherry,Finance,"JK TOWER, GROUND FLOOR, 100 FEET ROAD, PONDICHERRY Pondicherry INDIA 605013",Indian Non-Government Company
U74900PY2010PTC002422,BLAZE BRIQUETTES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-02-10,Pondicherry,RoC-Pondicherry,Business Services,"46, 2ND CROSS STREET PRIYADARSHINI NAGAR, OULGARET PONDICHERRY Pondicherry INDIA 605006",Indian Non-Government Company
U93000PY2010PTC002428,SKY SAT TV PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,03-12-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services","NO. 21 , KAMARAJ SALAI , 2 ND FLOOR , PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U55101PY2010PTC002439,HOTEL JAI PARADISE INN PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,30-03-10,Pondicherry,RoC-Pondicherry,Trading,"RS NO 239/3, RAGAVENDRA NAGAR PLOT NO 55 &56 , THATTANCHAVADI REVENUE VILLAGE, OULGRATE MUNICIPALITY Pondicherry INDIA 605009",Indian Non-Government Company
U24234PY2010PTC002438,HOMOEOCARE HEALTH LABS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,500000,30-03-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","14, BHARATHI STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74200PY2010PTC002423,JENO MARAN ASSOCIATES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,03-03-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.55, KAMATCHIAMMAN KOIL STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U36999PY2010PTC002424,ART'S UP AGENCY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,03-03-10,Pondicherry,RoC-Pondicherry,Manufacturing (Others),"No. 1, LABOURDONNAIS STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U24232PY2010PTC002426,MEDZONE PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,500000,03-11-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","NO.6, PIPDIC MAIN ROAD THIRUBUVANAI, MANNADIPET COMMUNE PONDICHERRY Pondicherry INDIA 605107",Indian Non-Government Company
U74900PY2010PTC002429,PONDI DESIGN EDITION & DISTRIBUTION PRIVATE LIMITED,STRIKE OFF,PRIV,CLSH,100000,100000,15-03-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.9, A. GANDHI STREET, COLAS NAGAR PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U24230PY2010PTC002431,DHP PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,200000,200000,18-03-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","12/7 PERUNGALUR MAIN ROAD PERUNGALUR VILLAGE, VILLIANUR COMMUNE PONDICHERRY Pondicherry INDIA 605110",Indian Non-Government Company
U74940PY2010PTC002432,KITE'S EYE VIEW PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-03-10,Pondicherry,RoC-Pondicherry,Business Services,"17, GANDHI STREET, COLAS NAGAR PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U55101PY2010PTC002434,GF HINKEL CHEF ON THE RUN PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,23-03-10,Pondicherry,RoC-Pondicherry,Trading,"9, SUPPAMMAL CLOVIS, 2ND CROSS STREET, NETAJI NAGAR, PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U85100PY2010PTC002437,AYUSHMAN AYURVEDA HEALTHCARE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,1000000,1000000,26-03-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services",NO 147 DR CVG PLAZA VILLIANUR MAIN ROAD PONDICHERRY Pondicherry INDIA 605010,Indian Non-Government Company
U74900PY2010PTC002441,SPROUTS EDUTAINMENT PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,04-07-10,Pondicherry,RoC-Pondicherry,Business Services,"55, NSC BOSE ROAD, PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74900PY2010PTC002456,LORETTA LANGUAGE SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,24-05-10,Pondicherry,RoC-Pondicherry,Business Services,"195, 2ND FLOOR AMBALATHADAYAR MADAM STREET PUDUCHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U45201PY2010PTC002449,SHYBA INFRA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,26-04-10,Pondicherry,RoC-Pondicherry,Construction,"No.46, MAIN ROAD VALLALAR NAGAR, NAINARMANDAPAM PONDICHERRY Pondicherry INDIA 605004",Indian Non-Government Company
U74900PY2010PTC002443,PONDY ACTU PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,19-04-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.43, RUE CAPITAINE MARIUS XAVIER PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U17290PY2010PTC002462,S-FLEX TECHNICAL FABRICS PRIVATE LIMITED,STRIKE OFF,PRIV,CLSH,100000,100000,06-11-10,Pondicherry,RoC-Pondicherry,Manufacturing (Textiles),"186/3, 20 MATHUR ROAD PERIYA KALAPET Pondicherry INDIA 605014",Indian Non-Government Company
U74999PY2010PTC002442,WILFRIED PAIN BIO PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,04-08-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.2, 2ND CROSS, RUE SUPPAMMAL CLOVIS, NETHAJI NAGAR, UPPALAM PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U55101PY2010PTC002446,BENASHEM TOURISEM PRIVATE LIMITED,ACTIVE,PRIV,CLSH,1000000,1000000,20-04-10,Pondicherry,RoC-Pondicherry,Trading,"NO.22, SARADHAMBAL MANI STREET MUDALIYAR PET PONDICHERRY Pondicherry INDIA 605004",Indian Non-Government Company
U52322PY2010PTC002444,AYESHA FASHION PRIVATE LIMITED,ACTIVE,PRIV,CLSH,10000000,10000000,19-04-10,Pondicherry,RoC-Pondicherry,Trading,NO 6 ST MARTIN STREET PONDICHERRY Pondicherry INDIA 605001,Indian Non-Government Company
U74900PY2010PTC002450,LA MAISON DE PONDI PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,05-03-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.8, ROMAIN ROLLAND STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74900PY2010PTC002451,TRAVENTURERS CLUB RESORTS & HOLIDAYS INDIA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,500000,05-04-10,Pondicherry,RoC-Pondicherry,Business Services,"NO.118, 1ST FLOOR, PADMAVATHY COMPLEX THIRUVALLUVAR SALAI, PILLAITHOTTAM PONDICHERRY Pondicherry INDIA 605013",Indian Non-Government Company
U19200PY2010PTC002459,M&M MODA INDIA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,500000,06-03-10,Pondicherry,RoC-Pondicherry,Manufacturing (Leather & products thereof),"PROTECTION' NO 66, RUE FRANCOIS MARTIN, KURUCHIKUPPAM PONDICHERRY Pondicherry INDIA 605012",Indian Non-Government Company
U45200PY2010PTC002447,RAAGU BUILDERS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,22-04-10,Pondicherry,RoC-Pondicherry,Construction,"91, NALLAVAADU ROAD, THAVALAKUPPAM PONDICHERRY Pondicherry INDIA 605007",Indian Non-Government Company
U17120PY2010PTC002445,SHARMA PARIDHAN PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,20-04-10,Pondicherry,RoC-Pondicherry,Manufacturing (Textiles),"11, SAINT XAVIER STREET, NETHAJI NAGAR FIRST, PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74999PY2010PTC002448,VEE HERBAL CARE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,26-04-10,Pondicherry,RoC-Pondicherry,Business Services,"NO 35 AND 36, RAJA GOWRI NAGAR MADHIKRISHNAPURAM, BAHOUR COMMUNE Pondicherry INDIA 607402",Indian Non-Government Company
U70101PY2010PTC002457,GOVINDARAJ FOUNDATION INDIA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,26-05-10,Pondicherry,RoC-Pondicherry,Real Estate and Renting,"NO.59, KARPAGA VINAYAGAR KOIL STREET KURINJI NAGAR, LAWSPET PONDICHERRY Pondicherry INDIA 605008",Indian Non-Government Company
U24232PY2010PTC002469,DASS LAB PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,25-06-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","148A, KAMARAJAR SALAI, NEDUNGADU KARAIKAL Pondicherry INDIA 609603",Indian Non-Government Company
U72900PY2010PTC002452,MOKSHAA INFOTECH PRIVATE LIMITED,ACTIVE,PRIV,CLSH,300000,300000,05-10-10,Pondicherry,RoC-Pondicherry,Business Services,"No. S-9, II Floor, New Shopping Complex No. 100, Jawaharlal Nehru Street Puducherry Pondicherry INDIA 605001",Indian Non-Government Company
U15400PY2010PTC002453,SAMIKS NUTRASCIENCES PRIVATE LIMITED,STRIKE OFF,PRIV,CLSH,100000,100000,05-12-10,Pondicherry,RoC-Pondicherry,Manufacturing (Food stuffs),"23, II FLOOR, VALLALAR SALAI RAJA RAJESWARI NAGAR PONDICHERRY Pondicherry INDIA 605011",Indian Non-Government Company
U72900PY2010PTC002463,MADDOX SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,500000,14-06-10,Pondicherry,RoC-Pondicherry,Business Services,74 2ND FLOOR VAZHUDAVOOR MAIN ROAD VVP NAGAR THATTANCHAVADI PUDUCHERRY Pondicherry INDIA 605009,Indian Non-Government Company
U55101PY2010PTC002464,HAPPY GREEN HOTEL PRIVATE LIMITED,ACTIVE,PRIV,CLSH,12000000,100000,14-06-10,Pondicherry,RoC-Pondicherry,Trading,"NO.46/1, EAST COAST ROAD, MULLODAI, BAHOUR COMMUNE PONDICHERRY Pondicherry INDIA 607402",Indian Non-Government Company
U74999PY2010PTC002455,ZAMAL MUSIC PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,21-05-10,Pondicherry,RoC-Pondicherry,Business Services,"NEW NUMBER 4, OLD NUMBER 2, CHETTY STREET, PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74900PY2010PTC002458,AYUSOL REMEDIES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,31-05-10,Pondicherry,RoC-Pondicherry,Business Services,"NO 11, FIRST FLOOR, 3RD CROSS, SATHYA NAGAR, SARAM PONDICHERRY Pondicherry INDIA 605013",Indian Non-Government Company
U74900PY2010PTC002460,AUROG POWER SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,06-09-10,Pondicherry,RoC-Pondicherry,Business Services,"PLOT NO.5, SINGAPORE AVENUE MOOLAKULAM PONDICHERRY Pondicherry INDIA 605010",Indian Non-Government Company
U74900PY2010PTC002461,PRN SUBRAMANIAN MULTI CINEPLEX PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,200000,06-10-10,Pondicherry,RoC-Pondicherry,Business Services,50 BHARATHIYAR ROAD KOTTUCHERRY KARAIKAL Pondicherry INDIA 609609,Indian Non-Government Company
U36999PY2010PTC002465,GREENLINE POWER PRIVATE LIMITED,ACTIVE,PRIV,CLSH,3000000,100000,14-06-10,Pondicherry,RoC-Pondicherry,Manufacturing (Others),"NO:12 , 15TH CROSS, SIVAGANGA NAGAR, ANNA NAGAR EXTENSION, PONDICHERRY Pondicherry INDIA 605005",Indian Non-Government Company
U24100PY2010PTC002466,NEWGEN BIOSCIENCE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,18-06-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","NO.10, 6th CROSS, DR. RADHAKRISHNAN NAGAR, MOOLAKULAM PONDICHERRY Pondicherry INDIA 605010",Indian Non-Government Company
U15140PY2010PTC002471,PANDI DEVI OIL PRIVATE LIMITED,ACTIVE,PRIV,CLSH,230000000,230000000,07-01-10,Pondicherry,RoC-Pondicherry,Manufacturing (Food stuffs),OLD THIRUBUVANAI ROAD THIRUBUVANAI PONDICHERRY Pondicherry INDIA 605107,Indian Non-Government Company
U63040PY2010PTC002467,VH ASSOCIATES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,21-06-10,Pondicherry,RoC-Pondicherry,"Transport, storage and Communications","11, SECOND FLOOR, MOULLAH STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74900PY2010PTC002470,SWAMY IMPORTS AND EXPORTS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,29-06-10,Pondicherry,RoC-Pondicherry,Business Services,"59, VELLALAR STREET PUDUCHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U74140PY2010PTC002473,FIRST JOB PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,07-02-10,Pondicherry,RoC-Pondicherry,Business Services,"23, II FLOOR JAWAHARLAL NEHRU STREET PONDICHERRY Pondicherry INDIA 605001",Indian Non-Government Company
U92100PY2010PTC002472,VISUAL ILLUSIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,100000,07-01-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services",N0 6 FIFTH CROSS THANTHAI PERIYAR NAGAR PONDICHERRY Pondicherry INDIA 605005,Indian Non-Government Company
U63090PY2010PTC002474,ICON MOVING & RELOCATION SERVICES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,07-02-10,Pondicherry,RoC-Pondicherry,"Transport, storage and Communications",192 SINNA SUBRAYA PILLAI STREET PONDICHERRY Pondicherry INDIA 605001,Indian Non-Government Company
U24232PY2010PTC002477,LIFECARE FORMULATIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,3000000,1050000,20-07-10,Pondicherry,RoC-Pondicherry,"Manufacturing (Metals & Chemicals, and products thereof)","Plot No.2&3, 91/5, Link Road, Sonia Gandhi Nagar Extn., Mettupalayam, Pondicherry Pondicherry INDIA 605009",Indian Non-Government Company
U74900PY2010PTC002479,A P MANAGEMENT CONSULTANTS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,08-04-10,Pondicherry,RoC-Pondicherry,Business Services,"231, First Floor Thiruvalluvar Salai Puducherry Pondicherry INDIA 605013",Indian Non-Government Company
U45200PY2010PTC002480,FRENCH ARCADE BUILDERS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,20000000,20000000,08-12-10,Pondicherry,RoC-Pondicherry,Construction,"NO.IV.533/534, MUNDOCK MAHE MAHE Pondicherry INDIA 673310",Indian Non-Government Company
U74900PY2010PTC002478,C S GREEN POWER PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,29-07-10,Pondicherry,RoC-Pondicherry,Business Services,"38 VALLALAR SALAI, KAMARAJ NAGAR PONDICHERRY Pondicherry INDIA 605011",Indian Non-Government Company
U74999PY2010PTC002488,VERSA PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,09-01-10,Pondicherry,RoC-Pondicherry,Business Services,"NO 36, RAJA GOWRI NAGAR MADHIKRISHNAPURAM BAHOUR COMMUNE Pondicherry INDIA 607402",Indian Non-Government Company
U45200PY2010FTC002476,RAN B DEVELOPMENT PRIVATE LIMITED,ACTIVE,PRIV,CLSH,1000000,1000000,20-07-10,Pondicherry,RoC-Pondicherry,Construction,"NO.25, I FLOOR ,BLOCK A4 AND A5, VALLALAR SALAI KAMARAJAR NAGAR PUDUCHERRY Pondicherry INDIA 605011",Subsidiary of Foreign Company
U70200PY2010PTC002487,ANSU ENTERPRISES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,10000000,10000000,27-08-10,Pondicherry,RoC-Pondicherry,Real Estate and Renting,"B-60-63, PIPDIC INDUSTRIAL ESTATE, METTUPALAYAM PUDUCHERRY Pondicherry INDIA 605009",Indian Non-Government Company
U74999PY2010PTC002483,ARYVART SOFTWARE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,23-08-10,Pondicherry,RoC-Pondicherry,Business Services,"1st Floor, 9th Cross extension, Rainbow Nagar, Pondicherry Pondicherry INDIA 605001",Indian Non-Government Company
U74999PY2010PTC002494,INFOTEAM CORPORATE SOLUTIONS PRIVATE LIMITED,ACTIVE,PRIV,CLSH,200000,100000,09-08-10,Pondicherry,RoC-Pondicherry,Business Services,"NO. 118, III RD CROSS DIAMOND NAGAR, MARY OLUGUARET, PONDICHERRY Pondicherry INDIA 605010",Indian Non-Government Company
U90001PY2010PTC002481,PUDUCHERRY MUNICIPAL SERVICES PRIVATE LIMITED,ACTIVE,PRIV,CLSH,140000000,79985900,08-12-10,Pondicherry,RoC-Pondicherry,"Community, personal & Social Services","No.2, 8th Cross Street, Anna Nagar Puducherry Puducherry Pondicherry INDIA 605005",Indian Non-Government Company
U72900PY2010PTC002482,SMT CONSULTING & INGENIERIE PRIVATE LIMITED,ACTIVE,PRIV,CLSH,100000,100000,17-08-10,Pondicherry,RoC-Pondicherry,Business Services,"SURYA APARTMENTS, GROUND FLOOR, SAINT LOURDES STREET, MAHIMAI NAGAR, MUDALIARPET POST PONDICHERRY Pondicherry INDIA 605004",Indian Non-Government Company
U74999PY2010PTC002498,CRISTALINE INDIA PRIVATE LIMITED,ACTIVE,PRIV,CLSH,500000,300000,20-09-10,Pondicherry,RoC-Pondicherry,Business Services,"NO 39, FIRST FLOOR MARIAMMAN KOIL STREET ,ELLAIPILLAICHAVADY PONDICHERRY Pondicherry INDIA 605005",Indian Non-Government Company
U40300PY2010PTC002485,NALLA GREEN ENERGY PRIVATE LIMITED,ACTIVE,PRIV,CLSH,1000000,200000,27-08-10,Pondicherry,RoC-Pondicherry,"Electricity, Gas & Water companies","NO.61, BY PASS ROAD, ANNA NAGAR, ELLAIPILLAICHAVADY PONDICHERRY Pondicherry INDIA 605005",Indian Non-Government Company
